team,abbr,year,nfelo,qb_adj,value,off_epa,off_pass_epa,off_rush_epa,def_epa,def_pass_epa,def_rush_epa,point_diff,wins,pythag_wins,film,pass_rate,rush_rate,proe,adot,shotgun_pct,no_huddle_pct,personnel_11_pct,personnel_12_pct,top_min,net_epa,win_pct,qb_grade,rb_grade,wr_grade,edge_grade,idl_grade,lb_grade,cb_grade,s_grade,ol_grade,success_rate,dropback_sr,rush_sr,lag_off_epa,lag_off_pass_epa,lag_off_rush_epa,lag_def_epa,lag_def_pass_epa,lag_def_rush_epa,lag_net_epa,lag_wins,lag_win_pct,lag_nfelo,lag_qb_adj,lag_pythag_wins,lag_pass_rate,lag_proe,lag_adot,lag_shotgun_pct,lag_qb_grade,lag_ol_grade,lag_rb_grade,lag_wr_grade,lag_edge_grade,lag_idl_grade,lag_lb_grade,lag_cb_grade,lag_s_grade,lag_success_rate,lag_dropback_sr,lag_rush_sr,lag2_net_epa,epa_trend_2yr,lag2_nfelo,nfelo_trend,next_net_epa,next_win_pct,next_wins
Ravens,BAL,2018,1593.93,-19.1227,3.8825,-0.0058,0.0081,-0.0245458,-0.1129,-0.0727,-0.113672,5.6471,10,11.1284,9,0.5448,0.4552,-0.0674,8.6854,0.4073,0.0609,0.5328,0.3299,32.85,0.11,0.588,55.166666666666664,68.41666666666667,63.925,69.24,71.23333333333333,58.55,67.38333333333334,69.8,,,,,-0.0351,-0.0863,-0.0700955,-0.1413,-0.1729,-0.0912208,0.07,9.0,0.563,1534.05,5.7249,10.4341,0.5771,-0.0369,6.8121,0.3192,60.699999999999996,,68.72500000000001,59.48333333333333,66.62,68.55714285714285,61.879999999999995,68.91666666666667,67.46666666666667,,,,-0.01,0.08,1556.59,-22.539999999999964,0.292,0.8240000000000001,14.0
Ravens,BAL,2019,1772.63,69.1957,11.6035,0.1616,0.2482,0.101725,-0.0801,-0.1562,-0.0344554,13.7059,14,13.44,14,0.4846,0.5154,-0.0791,8.726,0.2315,0.0192,0.4033,0.2206,34.416666666666664,0.292,0.8240000000000001,69.35,67.83333333333333,59.25714285714286,65.95,64.28571428571429,57.625,65.45,63.650000000000006,73.98684841834627,0.48100000000000004,0.498,0.46399999999999997,-0.0058,0.0081,-0.0245458,-0.1129,-0.0727,-0.113672,0.11,10.0,0.588,1593.93,-19.1227,11.1284,0.5448,-0.0674,8.6854,0.4073,55.166666666666664,,68.41666666666667,63.925,69.24,71.23333333333333,58.55,67.38333333333334,69.8,,,,0.07,0.039999999999999994,1534.05,59.88000000000011,0.137,0.667,12.0
Ravens,BAL,2020,1701.02,9.3019,8.55947,0.0888,0.0465,0.121365,-0.0824,-0.0388,-0.118641,8.7778,12,12.8718,11,0.4964,0.5036,-0.1071,8.7618,0.3699,0.0286,0.4325,0.1115,31.416666666666668,0.137,0.667,63.93333333333334,65.925,64.26666666666667,67.78333333333333,58.120000000000005,48.550000000000004,57.8625,53.375,60.834114503991,0.452,0.46299999999999997,0.441,0.1616,0.2482,0.101725,-0.0801,-0.1562,-0.0344554,0.292,14.0,0.8240000000000001,1772.63,69.1957,13.44,0.4846,-0.0791,8.726,0.2315,69.35,73.98684841834627,67.83333333333333,59.25714285714286,65.95,64.28571428571429,57.625,65.45,63.650000000000006,0.48100000000000004,0.498,0.46399999999999997,0.11,0.182,1593.93,178.70000000000005,-0.069,0.47100000000000003,8.0
Ravens,BAL,2021,1443.03,-137.117,-2.96819,0.0066,-0.0128,0.0203055,0.0209,0.1657,-0.114241,-0.2941,8,8.3707,9,0.6313,0.3687,-0.0138,8.6623,0.4803,0.0646,0.3224,0.1,33.2,-0.069,0.47100000000000003,70.60000000000001,63.675,61.65714285714286,62.23333333333333,65.14,59.949999999999996,53.650000000000006,60.666666666666664,64.55435025183236,0.46399999999999997,0.47600000000000003,0.44299999999999995,0.0888,0.0465,0.121365,-0.0824,-0.0388,-0.118641,0.137,12.0,0.667,1701.02,9.3019,12.8718,0.4964,-0.1071,8.7618,0.3699,63.93333333333334,60.834114503991,65.925,64.26666666666667,67.78333333333333,58.120000000000005,48.550000000000004,57.8625,53.375,0.452,0.46299999999999997,0.441,0.292,-0.15499999999999997,1772.63,-71.61000000000013,0.006,0.556,10.0
Ravens,BAL,2022,1485.06,-93.5657,0.104038,0.0089,-0.0568,0.0416963,-0.0346,0.0205,-0.0879073,1.5556,10,9.8439,11,0.5466,0.4534,-0.0482,8.3106,0.4003,0.0447,0.0931,0.1876,30.833333333333332,0.006,0.556,60.03333333333334,68.225,58.52857142857143,66.66666666666667,70.66666666666667,58.38333333333333,52.25714285714286,73.6,71.30580537607298,0.45299999999999996,0.435,0.47600000000000003,0.0066,-0.0128,0.0203055,0.0209,0.1657,-0.114241,-0.069,8.0,0.47100000000000003,1443.03,-137.117,8.3707,0.6313,-0.0138,8.6623,0.4803,70.60000000000001,64.55435025183236,63.675,61.65714285714286,62.23333333333333,65.14,59.949999999999996,53.650000000000006,60.666666666666664,0.46399999999999997,0.47600000000000003,0.44299999999999995,0.137,-0.20600000000000002,1701.02,-257.99,0.21,0.737,14.0
Ravens,BAL,2023,1672.52,42.1655,7.12831,0.0614,0.075,0.032895,-0.144,-0.1949,-0.0896561,11.5789,14,14.8686,15,0.5714,0.4286,-0.0056,8.2941,0.7818,0.0677,0.7174,0.1586,31.066666666666666,0.21,0.737,77.1,68.16666666666667,62.0,67.2,64.44999999999999,71.64,66.66666666666667,69.325,,,,,0.0089,-0.0568,0.0416963,-0.0346,0.0205,-0.0879073,0.006,10.0,0.556,1485.06,-93.5657,9.8439,0.5466,-0.0482,8.3106,0.4003,60.03333333333334,71.30580537607298,68.225,58.52857142857143,66.66666666666667,70.66666666666667,58.38333333333333,52.25714285714286,73.6,0.45299999999999996,0.435,0.47600000000000003,-0.069,0.07500000000000001,1443.03,42.02999999999997,0.269860976,0.684,13.0
Ravens,BAL,2024,1782.83,43.1719,10.7182,0.1863,0.3325,0.103777,0.0215,0.0045,-0.11665,8.8947,13,13.2377,13,0.5226,0.4774,-0.0752,8.8114,,0.0549,,,30.95,0.269860976,0.684,76.35,70.375,67.94285714285715,63.65,64.62,57.720000000000006,58.685714285714276,68.84,,,,,0.0614,0.075,0.032895,-0.144,-0.1949,-0.0896561,0.21,14.0,0.737,1672.52,42.1655,14.8686,0.5714,-0.0056,8.2941,0.7818,77.1,,68.16666666666667,62.0,67.2,64.44999999999999,71.64,66.66666666666667,69.325,,,,0.006,0.204,1485.06,187.46000000000004,,,8.0
Ravens,BAL,2025,1557.3,-29.3828,2.78817,0.0596,-0.0395,0.0832605,0.0342,0.0758,-0.0816515,1.5294,8,9.1362,10,0.5262,0.4738,-0.0884,8.1671,,0.0293,,,28.95,,,,,,,,,,,,,,,0.1863,0.3325,0.103777,0.0215,0.0045,-0.11665,0.269860976,13.0,0.684,1782.83,43.1719,13.2377,0.5226,-0.0752,8.8114,,76.35,,70.375,67.94285714285715,63.65,64.62,57.720000000000006,58.685714285714276,68.84,,,,0.21,0.05986097599999998,1672.52,110.30999999999995,,,
Bills,BUF,2011,1438.45,0.9212,-3.16992,-0.0178,-0.0345,0.00940693,0.0505,0.0585,0.0366885,-3.875,6,6.5547,4,,,,,,,,,,-0.06,0.375,52.550000000000004,65.3,60.4375,59.85,59.93333333333334,68.25,58.120000000000005,66.46666666666665,,,,,-0.1038,-0.1133,-0.11877,0.045,0.1077,0.0261676,-0.19,4.0,0.25,1385.17,-21.0268,4.4181,,,,,59.56666666666666,,66.5,64.81666666666666,50.9,63.425,58.55,64.58,65.03333333333333,,,,,,1353.55,31.62000000000012,-0.09,0.375,6.0
Bills,BUF,2012,1411.22,-7.0365,-3.35832,-0.0217,-0.0252,-0.0152438,0.0761,0.0421,0.104764,-5.6875,6,5.8307,9,,,,,,,,,,-0.09,0.375,53.5,73.83333333333333,61.84285714285714,59.775000000000006,68.78,66.17999999999999,53.13333333333333,72.475,,,,,-0.0178,-0.0345,0.00940693,0.0505,0.0585,0.0366885,-0.06,6.0,0.375,1438.45,0.9212,6.5547,,,,,52.550000000000004,,65.3,60.4375,59.85,59.93333333333334,68.25,58.120000000000005,66.46666666666665,,,,-0.19,0.13,1385.17,53.27999999999997,0.02,0.375,6.0
Bills,BUF,2013,1420.36,-58.8138,-2.7199,-0.082,-0.1635,-0.0162905,-0.0427,-0.1138,-0.0643699,-3.0625,6,6.731,5,,,,,,,,,,0.02,0.375,53.333333333333336,69.16666666666667,59.86,76.83333333333333,67.35,76.7,64.0,67.12,,,,,-0.0217,-0.0252,-0.0152438,0.0761,0.0421,0.104764,-0.09,6.0,0.375,1411.22,-7.0365,5.8307,,,,,53.5,,73.83333333333333,61.84285714285714,59.775000000000006,68.78,66.17999999999999,53.13333333333333,72.475,,,,-0.06,-0.03,1438.45,-27.230000000000018,0.05,0.563,9.0
Bills,BUF,2014,1573.69,15.5784,2.2516,-0.0872,-0.0358,-0.144817,-0.1522,-0.1553,-0.0922262,3.375,9,9.602,7,,,,,,,,,,0.05,0.563,56.0,64.475,63.474999999999994,66.475,63.099999999999994,68.38333333333334,63.739999999999995,59.675,,,,,-0.082,-0.1635,-0.0162905,-0.0427,-0.1138,-0.0643699,0.02,6.0,0.375,1420.36,-58.8138,6.731,,,,,53.333333333333336,,69.16666666666667,59.86,76.83333333333333,67.35,76.7,64.0,67.12,,,,-0.09,0.11,1411.22,9.139999999999873,0.02,0.5,8.0
Bills,BUF,2015,1528.09,11.6695,2.12252,0.0152,0.0558,0.015833,-0.0021,0.0304,0.0156999,1.25,8,8.5132,7,,,,,,,,,,0.02,0.5,59.6,65.32,66.35,59.475,61.785714285714285,53.271428571428565,60.6,63.459999999999994,,,,,-0.0872,-0.0358,-0.144817,-0.1522,-0.1553,-0.0922262,0.05,9.0,0.563,1573.69,15.5784,9.602,,,,,56.0,,64.475,63.474999999999994,66.475,63.099999999999994,68.38333333333334,63.739999999999995,59.675,,,,0.02,0.030000000000000002,1420.36,153.33000000000015,0.03,0.43799999999999994,7.0
Bills,BUF,2016,1463.86,-53.9286,-1.77448,0.0118,0.0424,0.0886183,-0.0062,0.0569,-0.0307449,1.3125,7,8.5119,7,0.5665,0.4335,-0.0453,9.4915,0.4967,0.0496,0.37,0.1983,29.716666666666665,0.03,0.43799999999999994,51.86666666666667,67.725,62.542857142857144,62.475,64.04285714285714,61.75,66.81666666666666,48.73333333333333,,,,,0.0152,0.0558,0.015833,-0.0021,0.0304,0.0156999,0.02,8.0,0.5,1528.09,11.6695,8.5132,,,,,59.6,,65.32,66.35,59.475,61.785714285714285,53.271428571428565,60.6,63.459999999999994,,,,0.05,-0.030000000000000002,1573.69,-45.600000000000136,-0.07,0.529,9.0
Bills,BUF,2017,1469.15,4.7075,-0.48,-0.0865,-0.0995,-0.0678496,-0.0186,-0.0253,0.0152172,-3.7647,9,6.6133,8,0.569,0.431,-0.0649,8.7089,0.314,0.0453,0.4158,0.2754,27.983333333333334,-0.07,0.529,55.75,64.66666666666667,59.82000000000001,66.36,50.3,62.839999999999996,63.9,80.325,,,,,0.0118,0.0424,0.0886183,-0.0062,0.0569,-0.0307449,0.03,7.0,0.43799999999999994,1463.86,-53.9286,8.5119,0.5665,-0.0453,9.4915,0.4967,51.86666666666667,,67.725,62.542857142857144,62.475,64.04285714285714,61.75,66.81666666666666,48.73333333333333,,,,0.02,0.009999999999999998,1528.09,-64.23000000000002,-0.05,0.375,6.0
Bills,BUF,2018,1346.53,43.8917,-6.01348,-0.2103,-0.2602,-0.0603323,-0.1024,-0.138,-0.0747038,-6.5625,6,5.0256,5,0.5964,0.4036,-0.0431,9.9257,0.2977,0.0749,0.5955,0.2033,30.383333333333333,-0.05,0.375,58.13333333333333,60.775,62.85,68.56,59.975,71.05,62.06666666666666,71.275,,,,,-0.0865,-0.0995,-0.0678496,-0.0186,-0.0253,0.0152172,-0.07,9.0,0.529,1469.15,4.7075,6.6133,0.569,-0.0649,8.7089,0.314,55.75,,64.66666666666667,59.82000000000001,66.36,50.3,62.839999999999996,63.9,80.325,,,,0.03,-0.1,1463.86,5.290000000000191,0.061,0.588,10.0
Bills,BUF,2019,1444.17,2.8953,-1.53483,-0.0518,-0.0346,-0.0334683,-0.1216,-0.1229,-0.0507538,3.0588,10,10.1875,11,0.5926,0.4074,-0.0155,9.2063,0.4744,0.1524,0.6853,0.1132,29.733333333333334,0.061,0.588,55.0,63.55,64.8,66.58,66.46666666666667,60.85999999999999,69.55,73.175,60.22175567725483,0.41700000000000004,0.436,0.389,-0.2103,-0.2602,-0.0603323,-0.1024,-0.138,-0.0747038,-0.05,6.0,0.375,1346.53,43.8917,5.0256,0.5964,-0.0431,9.9257,0.2977,58.13333333333333,,60.775,62.85,68.56,59.975,71.05,62.06666666666666,71.275,,,,-0.07,0.020000000000000004,1469.15,-122.62000000000012,0.134,0.79,15.0
Bills,BUF,2020,1701.28,36.5477,8.56971,0.1517,0.234,-0.0353016,0.0257,0.0347,0.0245764,6.7895,15,12.308,13,0.6485,0.3515,0.0904,8.6124,0.5337,0.0665,0.791,0.0432,31.383333333333333,0.134,0.79,75.75,67.2,73.21666666666667,64.4,58.779999999999994,56.53333333333333,63.46,62.85,67.09935829473179,0.504,0.5539999999999999,0.40700000000000003,-0.0518,-0.0346,-0.0334683,-0.1216,-0.1229,-0.0507538,0.061,10.0,0.588,1444.17,2.8953,10.1875,0.5926,-0.0155,9.2063,0.4744,55.0,60.22175567725483,63.55,64.8,66.58,66.46666666666667,60.85999999999999,69.55,73.175,0.41700000000000004,0.436,0.389,-0.05,0.111,1346.53,97.6400000000001,0.202,0.632,12.0
Bills,BUF,2021,1724.05,18.2025,8.32894,0.1052,0.1588,0.104136,-0.106,-0.136,-0.0566265,11.4737,12,14.4402,11,0.6516,0.3484,0.0442,8.1756,0.6505,0.12,0.7129,0.0546,31.4,0.202,0.632,77.5,67.63333333333334,68.75,64.24,60.166666666666664,61.23333333333333,67.3,77.875,58.79956949111404,0.474,0.511,0.40299999999999997,0.1517,0.234,-0.0353016,0.0257,0.0347,0.0245764,0.134,15.0,0.79,1701.28,36.5477,12.308,0.6485,0.0904,8.6124,0.5337,75.75,67.09935829473179,67.2,73.21666666666667,64.4,58.779999999999994,56.53333333333333,63.46,62.85,0.504,0.5539999999999999,0.40700000000000003,0.061,0.07300000000000001,1444.17,257.1099999999999,0.156,0.778,14.0
Bills,BUF,2022,1647.18,-13.8391,6.58854,0.0857,0.1065,0.0286134,-0.0644,-0.0309,-0.0785673,8.6111,14,12.7286,9,0.6464,0.3536,0.0612,9.2251,0.6231,0.0963,0.7012,0.0631,29.533333333333335,0.156,0.778,60.05,69.625,64.61111111111111,63.9,55.96,59.614285714285714,60.050000000000004,60.660000000000004,58.95497386761448,0.49,0.519,0.435,0.1052,0.1588,0.104136,-0.106,-0.136,-0.0566265,0.202,12.0,0.632,1724.05,18.2025,14.4402,0.6516,0.0442,8.1756,0.6505,77.5,58.79956949111404,67.63333333333334,68.75,64.24,60.166666666666664,61.23333333333333,67.3,77.875,0.474,0.511,0.40299999999999997,0.134,0.068,1701.28,22.769999999999982,0.19,0.632,12.0
Bills,BUF,2023,1727.98,15.783,9.3468,0.079,0.1274,0.0828993,-0.0585,-0.1092,-0.0271551,7.9474,12,13.2707,12,0.596,0.404,0.004,8.7019,0.7303,0.1298,0.6808,0.2332,31.783333333333335,0.19,0.632,92.1,70.46000000000001,67.41666666666667,66.46666666666667,57.01666666666667,63.23333333333334,65.69999999999999,62.925,,,,,0.0857,0.1065,0.0286134,-0.0644,-0.0309,-0.0785673,0.156,14.0,0.778,1647.18,-13.8391,12.7286,0.6464,0.0612,9.2251,0.6231,60.05,58.95497386761448,69.625,64.61111111111111,63.9,55.96,59.614285714285714,60.050000000000004,60.660000000000004,0.49,0.519,0.435,0.202,-0.04600000000000001,1724.05,-76.86999999999989,0.1922816216,0.75,15.0
Bills,BUF,2024,1691.68,27.4335,7.0724,0.1857,0.2549,0.0973198,0.0099,0.0652,-0.0747704,9.0,15,13.908,11,0.5761,0.4239,-0.0201,8.2119,,0.0637,,,29.7,0.1922816216,0.75,62.86666666666667,76.63333333333334,70.10000000000001,66.55,50.39999999999999,55.23333333333333,60.083333333333336,57.5,,,,,0.079,0.1274,0.0828993,-0.0585,-0.1092,-0.0271551,0.19,12.0,0.632,1727.98,15.783,13.2707,0.596,0.004,8.7019,0.7303,92.1,,70.46000000000001,67.41666666666667,66.46666666666667,57.01666666666667,63.23333333333334,65.69999999999999,62.925,,,,0.156,0.034,1647.18,80.79999999999995,,,13.0
Bills,BUF,2025,1634.73,1.115,5.88541,0.1487,0.1756,0.0755928,0.0388,-0.0976,0.07868,6.1053,13,12.1609,10,0.5568,0.4432,-0.0352,7.3158,,0.061,,,33.0,,,,,,,,,,,,,,,0.1857,0.2549,0.0973198,0.0099,0.0652,-0.0747704,0.1922816216,15.0,0.75,1691.68,27.4335,13.908,0.5761,-0.0201,8.2119,,62.86666666666667,,76.63333333333334,70.10000000000001,66.55,50.39999999999999,55.23333333333333,60.083333333333336,57.5,,,,0.19,0.0022816216000000056,1727.98,-36.299999999999955,,,
Panthers,CAR,2011,1511.39,38.5187,-0.252212,0.0694,0.0674,0.151741,0.1032,0.1918,0.0125012,-1.4375,6,7.4784,9,,,,,,,,,,0.02,0.375,67.2,72.3,65.19999999999999,67.56666666666666,54.8,55.260000000000005,64.06,44.96666666666667,,,,,-0.2522,-0.3345,-0.20053,-0.0076,-0.0132,-0.0869299,-0.21,2.0,0.125,1288.21,-11.8038,2.3939,,,,,53.5,,61.166666666666664,60.4,77.6,59.0,67.03999999999999,60.650000000000006,65.025,,,,,,1524.75,-236.53999999999996,0.05,0.43799999999999994,7.0
Panthers,CAR,2012,1502.26,18.6566,0.28354,0.0455,0.1133,0.00341035,0.0516,0.0481,-0.0367345,-0.375,7,7.842,6,,,,,,,,,,0.05,0.43799999999999994,63.300000000000004,63.56666666666666,66.60000000000001,64.35,49.5,63.1375,63.94000000000001,60.96666666666667,,,,,0.0694,0.0674,0.151741,0.1032,0.1918,0.0125012,0.02,6.0,0.375,1511.39,38.5187,7.4784,,,,,67.2,,72.3,65.19999999999999,67.56666666666666,54.8,55.260000000000005,64.06,44.96666666666667,,,,-0.21,0.22999999999999998,1288.21,223.18000000000006,0.15,0.706,12.0
Panthers,CAR,2013,1577.91,-8.4356,3.58227,0.0567,0.0573,0.0106839,-0.0525,-0.0691,-0.121097,6.5882,12,11.8672,13,,,,,,,,,,0.15,0.706,73.2,57.224999999999994,68.53999999999999,63.279999999999994,67.1,67.52857142857142,65.81666666666666,64.34,,,,,0.0455,0.1133,0.00341035,0.0516,0.0481,-0.0367345,0.05,7.0,0.43799999999999994,1502.26,18.6566,7.842,,,,,63.300000000000004,,63.56666666666666,66.60000000000001,64.35,49.5,63.1375,63.94000000000001,60.96666666666667,,,,0.02,0.030000000000000002,1511.39,-9.13000000000011,-0.01,0.47100000000000003,8.0
Panthers,CAR,2014,1483.29,41.2871,-1.36439,-0.054,-0.0097,-0.0624929,-0.0306,-0.0024,-0.0561974,-2.1111,8,7.9953,8,,,,,,,,,,-0.01,0.47100000000000003,73.05,67.9,64.88,63.1,66.78,66.25,60.5,61.300000000000004,,,,,0.0567,0.0573,0.0106839,-0.0525,-0.0691,-0.121097,0.15,12.0,0.706,1577.91,-8.4356,11.8672,,,,,73.2,,57.224999999999994,68.53999999999999,63.279999999999994,67.1,67.52857142857142,65.81666666666666,64.34,,,,0.05,0.09999999999999999,1502.26,75.65000000000009,0.21,0.895,17.0
Panthers,CAR,2015,1666.41,37.1251,7.6554,0.0625,0.1324,-0.00288456,-0.131,-0.1734,-0.111394,11.5263,17,14.2531,17,,,,,,,,,,0.21,0.895,67.25,66.86666666666666,71.76666666666667,61.739999999999995,63.775,73.74,66.21666666666667,70.4,,,,,-0.054,-0.0097,-0.0624929,-0.0306,-0.0024,-0.0561974,-0.01,8.0,0.47100000000000003,1483.29,41.2871,7.9953,,,,,73.05,,67.9,64.88,63.1,66.78,66.25,60.5,61.300000000000004,,,,0.15,-0.16,1577.91,-94.62000000000012,-0.05,0.375,6.0
Panthers,CAR,2016,1528.19,-17.0916,0.798896,-0.067,-0.0511,-0.0667564,-0.0355,0.0469,-0.083682,-2.0625,6,7.1908,8,0.5844,0.4156,-0.0331,10.1982,0.5768,0.1992,0.4661,0.3214,30.716666666666665,-0.05,0.375,64.2,60.333333333333336,67.16666666666667,67.83333333333333,62.239999999999995,74.24,58.36666666666667,60.56,,,,,0.0625,0.1324,-0.00288456,-0.131,-0.1734,-0.111394,0.21,17.0,0.895,1666.41,37.1251,14.2531,,,,,67.25,,66.86666666666666,71.76666666666667,61.739999999999995,63.775,73.74,66.21666666666667,70.4,,,,-0.01,0.22,1483.29,183.12000000000012,0.03,0.647,11.0
Panthers,CAR,2017,1532.86,5.8468,2.06852,-0.0186,-0.0079,-0.0753269,-0.0583,-0.0087,-0.133168,1.8235,11,9.3338,7,0.5619,0.4381,-0.0446,8.513,0.5425,0.1011,0.4238,0.3098,32.05,0.03,0.647,58.25,64.45,59.68333333333334,60.900000000000006,68.525,65.84,63.05999999999999,59.28000000000001,,,,,-0.067,-0.0511,-0.0667564,-0.0355,0.0469,-0.083682,-0.05,6.0,0.375,1528.19,-17.0916,7.1908,0.5844,-0.0331,10.1982,0.5768,64.2,,60.333333333333336,67.16666666666667,67.83333333333333,62.239999999999995,74.24,58.36666666666667,60.56,,,,0.21,-0.26,1666.41,-138.22000000000003,0.01,0.43799999999999994,7.0
Panthers,CAR,2018,1311.68,-173.774,-7.40742,0.0483,0.0437,0.0617517,0.0581,0.1209,-0.0500128,-0.375,7,7.8499,8,0.6273,0.3727,0.0117,7.4436,0.6265,0.0812,0.6927,0.1579,30.666666666666668,0.01,0.43799999999999994,60.85,65.975,65.58333333333333,58.76666666666667,72.025,64.08571428571429,60.550000000000004,61.8,,,,,-0.0186,-0.0079,-0.0753269,-0.0583,-0.0087,-0.133168,0.03,11.0,0.647,1532.86,5.8468,9.3338,0.5619,-0.0446,8.513,0.5425,58.25,,64.45,59.68333333333334,60.900000000000006,68.525,65.84,63.05999999999999,59.28000000000001,,,,-0.05,0.08,1528.19,4.669999999999845,-0.146,0.313,5.0
Panthers,CAR,2019,1384.38,-62.2797,-3.92646,-0.1093,-0.1081,-0.0816563,0.0436,0.018,0.0959071,-8.125,5,5.0728,5,0.6673,0.3327,0.0149,8.3978,0.5379,0.0792,0.5776,0.2483,28.983333333333334,-0.146,0.313,42.4,61.675,62.550000000000004,60.5,58.58571428571429,68.08,56.98,63.96666666666667,62.69590924779772,0.43200000000000005,0.45299999999999996,0.391,0.0483,0.0437,0.0617517,0.0581,0.1209,-0.0500128,0.01,7.0,0.43799999999999994,1311.68,-173.774,7.8499,0.6273,0.0117,7.4436,0.6265,60.85,,65.975,65.58333333333333,58.76666666666667,72.025,64.08571428571429,60.550000000000004,61.8,,,,0.03,-0.019999999999999997,1532.86,-221.17999999999984,-0.068,0.313,5.0
Panthers,CAR,2020,1472.44,14.6383,-0.584097,0.0177,0.0148,-0.0200003,0.0755,0.0968,0.0278979,-3.25,5,6.6985,5,0.6354,0.3646,0.0107,7.5073,0.4663,0.0326,0.5089,0.2199,31.033333333333335,-0.068,0.313,61.4,69.47999999999999,63.98,60.1,54.279999999999994,48.425,59.65,56.620000000000005,60.418632545979136,0.45799999999999996,0.484,0.413,-0.1093,-0.1081,-0.0816563,0.0436,0.018,0.0959071,-0.146,5.0,0.313,1384.38,-62.2797,5.0728,0.6673,0.0149,8.3978,0.5379,42.4,62.69590924779772,61.675,62.550000000000004,60.5,58.58571428571429,68.08,56.98,63.96666666666667,0.43200000000000005,0.45299999999999996,0.391,0.01,-0.156,1311.68,72.70000000000005,-0.101,0.294,5.0
Panthers,CAR,2021,1343.28,-27.0071,-6.90157,-0.1649,-0.2289,-0.0407171,-0.0657,-0.02,-0.111437,-5.8824,5,5.7392,5,0.6215,0.3785,-0.0112,7.3987,0.4276,0.1265,0.5345,0.2397,30.683333333333334,-0.101,0.294,53.333333333333336,67.1,60.475,59.357142857142854,57.32857142857143,55.48,60.724999999999994,56.44,56.37552373098536,0.41200000000000003,0.41100000000000003,0.414,0.0177,0.0148,-0.0200003,0.0755,0.0968,0.0278979,-0.068,5.0,0.313,1472.44,14.6383,6.6985,0.6354,0.0107,7.5073,0.4663,61.4,60.418632545979136,69.47999999999999,63.98,60.1,54.279999999999994,48.425,59.65,56.620000000000005,0.45799999999999996,0.484,0.413,-0.146,0.07799999999999999,1384.38,88.05999999999995,-0.046,0.41200000000000003,7.0
Panthers,CAR,2022,1459.34,36.2302,-0.924756,-0.0467,-0.1055,0.0162252,-0.0199,0.0472,-0.0588528,-1.5882,7,7.7472,5,0.5252,0.4748,-0.0879,7.3194,0.3943,0.0886,0.6416,0.2706,28.466666666666665,-0.046,0.41200000000000003,63.7,69.39999999999999,69.675,56.03333333333333,65.4,58.43333333333334,53.416666666666664,61.760000000000005,58.79893476614575,0.409,0.397,0.42200000000000004,-0.1649,-0.2289,-0.0407171,-0.0657,-0.02,-0.111437,-0.101,5.0,0.294,1343.28,-27.0071,5.7392,0.6215,-0.0112,7.3987,0.4276,53.333333333333336,56.37552373098536,67.1,60.475,59.357142857142854,57.32857142857143,55.48,60.724999999999994,56.44,0.41200000000000003,0.41100000000000003,0.414,-0.068,-0.033,1472.44,-129.16000000000008,-0.17,0.11800000000000001,2.0
Panthers,CAR,2023,1318.5,-37.478,-7.03272,-0.1697,-0.2793,-0.0743689,0.0201,0.0,-0.00573046,-10.5882,2,3.5181,4,0.6243,0.3757,-0.0547,7.6615,0.657,0.1124,0.8377,0.1348,31.083333333333332,-0.17,0.11800000000000001,68.75,67.23333333333333,61.114285714285714,65.1,59.21666666666667,62.68333333333334,62.1125,58.58571428571428,,,,,-0.0467,-0.1055,0.0162252,-0.0199,0.0472,-0.0588528,-0.046,7.0,0.41200000000000003,1459.34,36.2302,7.7472,0.5252,-0.0879,7.3194,0.3943,63.7,58.79893476614575,69.39999999999999,69.675,56.03333333333333,65.4,58.43333333333334,53.416666666666664,61.760000000000005,0.409,0.397,0.42200000000000004,-0.101,0.05500000000000001,1343.28,116.05999999999995,-0.2237786502,0.294,5.0
Panthers,CAR,2024,1339.73,4.0038,-7.00648,-0.053,-0.1096,0.00910872,0.1555,0.169,0.12507,-11.3529,5,4.3646,4,0.6363,0.3637,-0.0222,8.1609,,0.0719,,,27.833333333333332,-0.2237786502,0.294,71.25,63.46,68.41666666666667,57.214285714285715,48.025000000000006,58.142857142857146,55.25714285714286,57.279999999999994,,,,,-0.1697,-0.2793,-0.0743689,0.0201,0.0,-0.00573046,-0.17,2.0,0.11800000000000001,1318.5,-37.478,3.5181,0.6243,-0.0547,7.6615,0.657,68.75,,67.23333333333333,61.114285714285714,65.1,59.21666666666667,62.68333333333334,62.1125,58.58571428571428,,,,-0.046,-0.12400000000000001,1459.34,-140.83999999999992,,,8.0
Panthers,CAR,2025,1400.67,10.5343,-3.47713,-0.017,-0.0641,-0.0329068,0.0664,0.1116,0.000729135,-4.0,8,6.9965,6,0.5873,0.4127,-0.061,6.7232,,0.0622,,,30.083333333333332,,,,,,,,,,,,,,,-0.053,-0.1096,0.00910872,0.1555,0.169,0.12507,-0.2237786502,5.0,0.294,1339.73,4.0038,4.3646,0.6363,-0.0222,8.1609,,71.25,,63.46,68.41666666666667,57.214285714285715,48.025000000000006,58.142857142857146,55.25714285714286,57.279999999999994,,,,-0.17,-0.0537786502,1318.5,21.230000000000018,,,
