team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Lions,00-0024343,55.90733560170712,Lions,-0.01,37.50%,Rob Sims,G,1.931707317073171,2010.0,rob sims,rob sims,rob sims,9.0,Rob Sims,DET,G,100.0,0.0,11.0,72.4,73.7,67.7,4.0,18.0,679.0,100.0,100.0,97.9,2.0,25.0,3.0,1107.0,0.0,1107.0,0.0,1107.0,717.0,717.0,0.0,0.0,390.0,0.0,2010.0,80146.8,61.30421393841167,rob sims
Lions,00-0022808,53.84125393981142,Lions,-0.01,37.50%,Stephen Peterman,G,2.0552845528455284,2010.0,stephen peterman,stephen peterman,stephen peterman,15.0,Stephen Peterman,DET,G,100.0,1.0,11.0,64.3,64.5,68.8,5.0,23.0,655.0,100.0,100.0,97.3,12.0,32.0,4.0,1076.0,0.0,0.0,0.0,1076.0,692.0,692.0,1076.0,0.0,384.0,0.0,2010.0,69186.8,MISSING,stephen peterman
Lions,00-0023563,41.12242726510748,Lions,-0.01,37.50%,Dylan Gandy,G,0.9560975609756096,2010.0,dylan gandy,dylan gandy,dylan gandy,105.0,Dylan Gandy,DET,G,100.0,0.0,11.0,56.8,82.3,45.0,0.0,0.0,24.0,100.0,100.0,100.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,25.0,25.0,31.0,0.0,6.0,0.0,2010.0,1760.8,MISSING,dylan gandy
Lions,00-0026335,28.857898053697067,Lions,-0.01,37.50%,Donald Thomas,G,0.3821138211382114,2010.0,donald thomas,donald thomas,donald thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0024262,165.28521903155865,Packers,0.18,70.00%,Daryn Colledge,G,1.430081300813008,2010.0,daryn colledge,daryn colledge,daryn colledge,3.0,Daryn Colledge,GB,G,100.0,0.0,12.0,71.7,68.9,74.6,4.0,19.0,723.0,100.0,100.0,97.7,8.0,28.0,5.0,1228.0,0.0,1228.0,0.0,1228.0,762.0,762.0,0.0,0.0,466.0,0.0,2010.0,88047.6,65.9201909307876,daryn colledge
Packers,00-0024290,108.65671683203738,Packers,0.18,70.00%,Jason Spitz,G,0.9560975609756096,2010.0,jason spitz,jason spitz,jason spitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0027078,94.69943124527188,Packers,0.18,70.00%,T.J. Lang,G,0.4192073170731707,2010.0,tj lang,tj lang,tj lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0026275,63.45339228682479,Packers,0.18,70.00%,Josh Sitton,G,0.4601626016260162,2010.0,josh sitton,josh sitton,josh sitton,0.0,Josh Sitton,GB,G,100.0,0.0,12.0,90.1,81.6,89.8,3.0,18.0,770.0,100.0,100.0,98.6,3.0,21.0,0.0,1294.0,0.0,0.0,0.0,1294.0,811.0,811.0,1294.0,0.0,483.0,0.0,2010.0,116589.4,67.6920018492834,josh sitton
Panthers,00-0022214,46.689682493384566,Panthers,-0.21,12.50%,Travelle Wharton,G,5.0,2010.0,travelle wharton,travelle wharton,travelle wharton,66.0,Travelle Wharton,CAR,G,100.0,0.0,5.0,64.8,78.1,59.2,3.0,5.0,314.0,100.0,100.0,98.4,3.0,9.0,1.0,538.0,0.0,538.0,0.0,538.0,331.0,331.0,0.0,0.0,207.0,0.0,2010.0,34862.4,MISSING,travelle wharton
Panthers,00-0026381,13.582120429202346,Panthers,-0.21,12.50%,Geoff Schwartz,G,0.3292682926829268,2010.0,geoff schwartz,geoff schwartz,geoff schwartz,27.0,Geoff Schwartz,CAR,G,100.0,0.0,5.0,77.3,76.2,77.7,6.0,13.0,550.0,100.0,100.0,97.5,5.0,23.0,4.0,989.0,0.0,0.0,0.0,989.0,574.0,574.0,687.0,302.0,415.0,0.0,2010.0,76449.7,MISSING,geoff schwartz
Panthers,00-0026715,0.0,Panthers,-0.21,12.50%,Garry Williams,G,0.3233065040650406,2010.0,garry williams,garry williams,garry williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0023467,156.5431299171274,Patriots,0.22,82.40%,Logan Mankins,G,0.5891934959349593,2010.0,logan mankins,logan mankins,logan mankins,58.0,Logan Mankins,NE,G,100.0,0.0,19.0,91.4,78.6,91.5,0.0,6.0,331.0,100.0,100.0,98.5,4.0,8.0,2.0,610.0,0.0,608.0,0.0,610.0,348.0,348.0,2.0,0.0,262.0,0.0,2010.0,55754.0,MISSING,logan mankins
Patriots,00-0022979,0.0,Patriots,0.22,82.40%,Dan Connolly,G,0.8604333333333334,2010.0,dan connolly,dan connolly,dan connolly,43.0,Dan Connolly,NE,G,99.3,0.0,19.0,71.6,64.3,70.8,6.0,19.0,471.0,98.7,98.8,96.9,1.0,27.0,2.0,866.0,0.0,413.0,0.0,872.0,496.0,502.0,426.0,2.0,370.0,0.0,2010.0,62435.2,MISSING,dan connolly
Raiders,00-0019632,11.19838131196406,Raiders,0.02,50.00%,Cooper Carlisle,G,2.3577235772357725,2010.0,cooper carlisle,cooper carlisle,cooper carlisle,11.0,Cooper Carlisle,OAK,G,99.9,0.0,23.0,66.0,62.0,65.6,4.0,32.0,564.0,99.8,99.8,96.3,4.0,39.0,3.0,1083.0,0.0,0.0,0.0,1084.0,611.0,612.0,1084.0,0.0,472.0,0.0,2010.0,71544.0,MISSING,cooper carlisle
Rams,00-0027648,310.16426883281133,Rams,-0.04,43.80%,Rodger Saffold,G,0.7317073170731708,2010.0,rodger saffold,rodger saffold,rodger saffold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0026205,152.28863225844114,Rams,-0.04,43.80%,John Greco,G,0.556639837398374,2010.0,john greco,john greco,john greco,93.0,John Greco,SL,G,100.0,0.0,26.0,91.1,74.9,92.0,0.0,0.0,76.0,100.0,100.0,98.7,1.0,1.0,1.0,146.0,0.0,15.0,0.0,146.0,80.0,80.0,131.0,0.0,66.0,0.0,2010.0,13300.6,MISSING,john greco
Rams,00-0023558,43.30277016603765,Rams,-0.04,43.80%,Jason Brown,G,5.853658536585367,2010.0,jason brown,jamon brown,jamon brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0022875,27.469598815420767,Rams,-0.04,43.80%,Jacob Bell,G,5.0382747967479675,2010.0,jacob bell,jacob bell,jacob bell,14.0,Jacob Bell,SL,G,100.0,0.0,26.0,73.7,78.1,69.3,2.0,17.0,627.0,100.0,100.0,98.0,4.0,22.0,3.0,1079.0,0.0,1079.0,0.0,1079.0,663.0,663.0,0.0,0.0,416.0,0.0,2010.0,79522.3,MISSING,jacob bell
Rams,00-0021637,0.0,Rams,-0.04,43.80%,Adam Goldberg,G,1.097560975609756,2010.0,adam goldberg,adam goldberg,adam goldberg,32.0,Adam Goldberg,SL,G,100.0,1.0,26.0,59.9,54.1,61.1,7.0,29.0,571.0,100.0,100.0,96.3,3.0,39.0,3.0,963.0,0.0,0.0,0.0,963.0,603.0,603.0,963.0,0.0,360.0,0.0,2010.0,57683.7,MISSING,adam goldberg
Ravens,00-0025416,247.28531313332437,Ravens,0.06,72.20%,Ben Grubbs,G,1.2682926829268293,2010.0,ben grubbs,ben grubbs,ben grubbs,8.0,Ben Grubbs,BLT,G,100.0,0.0,3.0,82.7,72.4,82.3,3.0,23.0,618.0,100.0,100.0,97.7,2.0,27.0,1.0,1191.0,0.0,1191.0,0.0,1191.0,655.0,655.0,0.0,0.0,536.0,0.0,2010.0,98495.7,70.94956672443675,ben grubbs
Ravens,00-0024271,143.55294526800526,Ravens,0.06,72.20%,Chris Chester,G,0.9560975609756096,2010.0,chris chester,chris chester,chris chester,25.0,Chris Chester,BLT,G,99.2,0.0,3.0,75.7,70.3,74.1,3.0,12.0,505.0,98.4,98.5,97.5,2.0,20.0,5.0,998.0,6.0,0.0,0.0,1006.0,535.0,543.0,983.0,0.0,463.0,16.0,2010.0,76154.2,MISSING,chris chester
Ravens,00-0025473,103.91697196469563,Ravens,0.06,72.20%,Marshal Yanda,G,1.3691056910569106,2010.0,marshal yanda,marshal yanda,marshal yanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0026239,97.16198580082197,Ravens,0.06,72.20%,Oniel Cousins,G/T,0.5023032520325204,2010.0,oniel cousins,oniel cousins,oniel cousins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0024323,71.13537879345867,Saints,0.11,64.70%,Jahri Evans,G,7.479674796747967,2010.0,jahri evans,jahri evans,jahri evans,7.0,Jahri Evans,NO,G,100.0,2.0,20.0,74.1,75.3,69.6,4.0,13.0,747.0,100.0,100.0,98.2,12.0,22.0,5.0,1192.0,0.0,0.0,0.0,1192.0,781.0,781.0,1192.0,0.0,411.0,0.0,2010.0,88327.2,69.40535486612835,jahri evans
Saints,00-0027757,59.54763706891429,Saints,0.11,64.70%,Matt Tennant,G,0.2960365853658536,2010.0,matt tennant,,matt tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0026304,44.91997894489655,Saints,0.11,64.70%,Carl Nicks,G,0.4140243902439025,2010.0,carl nicks,carl nicks,carl nicks,6.0,Carl Nicks,NO,G,100.0,1.0,20.0,87.4,77.7,90.2,5.0,14.0,747.0,100.0,100.0,98.2,5.0,23.0,4.0,1192.0,0.0,1192.0,0.0,1192.0,781.0,781.0,0.0,0.0,411.0,0.0,2010.0,104180.8,72.95451582867784,carl nicks
Seahawks,00-0023461,175.74232142246822,Seahawks,-0.13,44.40%,Chris Spencer,G,1.967479674796748,2010.0,chris spencer,chris spencer,chris spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0025511,64.60014200997853,Seahawks,-0.13,44.40%,Mansfield Wrotto,G,0.4430894308943089,2010.0,mansfield wrotto,,mansfield wrotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0022870,32.51489569868949,Seahawks,-0.13,44.40%,Stacy Andrews,G,1.016260162601626,2010.0,stacy andrews,stacy andrews,stacy andrews,50.0,Stacy Andrews,SEA,G,100.0,0.0,29.0,59.4,72.4,56.6,3.0,16.0,463.0,100.0,100.0,97.9,7.0,19.0,0.0,763.0,0.0,0.0,0.0,763.0,482.0,482.0,763.0,0.0,281.0,0.0,2010.0,45322.2,MISSING,stacy andrews
Seahawks,00-0026943,23.74733193375415,Seahawks,-0.13,44.40%,Paul Fanaika,G,0.2772357723577235,2010.0,paul fanaika,paul fanaika,paul fanaika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0027750,64.82543274511302,Steelers,0.18,73.70%,Chris Scott,G,0.2981186991869918,2010.0,chris scott,chris scott,chris scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0023362,14.96972318868196,Steelers,0.18,73.70%,Chris Kemoeatu,G,2.760975609756098,2010.0,chris kemoeatu,chris kemoeatu,chris kemoeatu,13.0,Chris Kemoeatu,PIT,G,100.0,2.0,25.0,63.5,54.9,69.9,6.0,30.0,556.0,100.0,100.0,95.7,10.0,42.0,6.0,1080.0,0.0,1080.0,0.0,1080.0,590.0,590.0,0.0,0.0,490.0,0.0,2010.0,68580.0,MISSING,chris kemoeatu
Steelers,00-0026561,0.0,Steelers,0.18,73.70%,Ramon Foster,G,0.3233065040650406,2010.0,ramon foster,ramon foster,ramon foster,45.0,Ramon Foster,PIT,G,100.0,1.0,25.0,65.9,63.7,67.4,3.0,11.0,451.0,100.0,100.0,96.9,6.0,21.0,7.0,832.0,0.0,90.0,0.0,832.0,481.0,481.0,737.0,5.0,351.0,0.0,2010.0,54828.8,MISSING,ramon foster
Texans,00-0027051,142.79429519324637,Texans,-0.04,37.50%,Antoine Caldwell,G,0.4927333333333333,2010.0,antoine caldwell,antoine caldwell,antoine caldwell,64.0,Antoine Caldwell,HST,G,100.0,0.0,13.0,75.8,69.3,73.9,2.0,10.0,327.0,100.0,100.0,97.6,0.0,14.0,2.0,555.0,0.0,0.0,0.0,555.0,348.0,348.0,555.0,0.0,207.0,0.0,2010.0,42069.0,MISSING,antoine caldwell
Texans,00-0022131,42.57531677175973,Texans,-0.04,37.50%,Wade Smith,G,2.4390243902439024,2010.0,wade smith,wade smith,wade smith,19.0,Wade Smith,HST,G,100.0,0.0,13.0,86.7,82.9,82.8,3.0,11.0,607.0,100.0,100.0,98.7,1.0,15.0,1.0,1067.0,0.0,1067.0,0.0,1067.0,645.0,645.0,0.0,0.0,422.0,0.0,2010.0,92508.9,MISSING,wade smith
Texans,00-0027785,40.11803383327816,Texans,-0.04,37.50%,Shelley Smith,G,0.0718699186991869,2010.0,shelley smith,shelley smith,shelley smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0027785,40.11803383327816,Texans,-0.04,37.50%,Shelley Smith,G,0.0718699186991869,2010.0,shelley smith,shelley smith,shelley smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0025570,31.38371269590614,Texans,-0.04,37.50%,Kasey Studdard,G,0.4676016260162601,2010.0,kasey studdard,kasey studdard,kasey studdard,108.0,Kasey Studdard,HST,G,100.0,0.0,13.0,56.1,MISSING,56.4,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,2010.0,561.0,MISSING,kasey studdard
Texans,00-0023846,0.0,Texans,-0.04,37.50%,Mike Brisiel,G,0.4430894308943089,2010.0,mike brisiel,mike brisiel,mike brisiel,70.0,Mike Brisiel,HST,G,100.0,0.0,13.0,86.9,76.2,88.8,1.0,7.0,280.0,100.0,100.0,98.2,2.0,9.0,1.0,502.0,0.0,0.0,0.0,502.0,297.0,297.0,502.0,0.0,205.0,0.0,2010.0,43623.8,MISSING,mike brisiel
Titans,00-0022755,26.62977401390155,Titans,-0.03,37.50%,Jake Scott,G,4.776422764227642,2010.0,jake scott,jake scott,jake scott,36.0,Jake Scott,TEN,G,100.0,0.0,31.0,60.7,72.2,59.8,3.0,19.0,513.0,100.0,100.0,97.7,10.0,23.0,1.0,953.0,0.0,0.0,0.0,953.0,545.0,545.0,953.0,0.0,408.0,0.0,2010.0,57847.100000000006,MISSING,jake scott
Titans,00-0026955,15.264522206150994,Titans,-0.03,37.50%,Ryan Durand,G,0.2601626016260162,2010.0,ryan durand,ryan durand,ryan durand,109.0,Ryan Durand,TEN,G,100.0,0.0,31.0,55.0,67.4,55.1,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,1.0,1.0,0.0,0.0,6.0,0.0,2010.0,385.0,MISSING,ryan durand
Titans,00-0025925,0.0,Titans,-0.03,37.50%,Fernando Velasco,G,0.3211382113821138,2010.0,fernando velasco,fernando velasco,fernando velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0020466,64.7388358801976,Vikings,-0.07,37.50%,Steve Hutchinson,G,6.991869918699186,2010.0,steve hutchinson,steve hutchinson,steve hutchinson,53.0,Steve Hutchinson,MIN,G,100.0,0.0,18.0,75.3,76.8,71.0,2.0,10.0,382.0,100.0,100.0,97.9,1.0,14.0,2.0,715.0,0.0,715.0,0.0,715.0,409.0,409.0,0.0,0.0,306.0,0.0,2010.0,53839.5,MISSING,steve hutchinson
Vikings,00-0026700,0.0,Vikings,-0.07,37.50%,Patrick Brown,G,0.0967479674796747,2010.0,patrick brown,,patrick brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0027869,391.6471343316833,49ers,0.12,77.80%,Mike Iupati,G,1.4766355140186915,2011.0,mike iupati,mike iupati,mike iupati,128.0,Mike Iupati,SF,G,100.0,0.0,28.0,79.6,68.1,79.7,5.0,14.0,593.0,100.0,100.0,97.7,4.0,23.0,4.0,1147.0,0.0,1142.0,0.0,1147.0,626.0,626.0,5.0,0.0,521.0,0.0,2011.0,91301.2,79.79619669611986,mike iupati
49ers,00-0026179,208.07604701878915,49ers,0.12,77.80%,Chilo Rachal,G,0.8751817237798547,2011.0,chilo rachal,chilo rachal,chilo rachal,200.0,Chilo Rachal,SF,G,100.0,0.0,28.0,55.6,57.1,58.7,1.0,3.0,119.0,100.0,100.0,96.6,4.0,6.0,2.0,240.0,0.0,3.0,0.0,240.0,124.0,124.0,231.0,0.0,116.0,6.0,2011.0,13344.0,MISSING,chilo rachal
49ers,00-0023529,46.689682493384566,49ers,0.12,77.80%,Adam Snyder,G,2.5752855659397715,2011.0,adam snyder,adam snyder,adam snyder,155.0,Adam Snyder,SF,G,99.5,0.0,28.0,64.0,46.9,70.3,6.0,33.0,489.0,99.0,99.0,95.6,4.0,41.0,2.0,959.0,10.0,9.0,0.0,964.0,517.0,522.0,918.0,0.0,442.0,24.0,2011.0,61696.0,MISSING,adam snyder
49ers,00-0028177,16.869906020558005,49ers,0.12,77.80%,Mike Person,G/C,0.3210591900311526,2011.0,mike person,mike person,mike person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0026762,0.0,49ers,0.12,77.80%,Alex Boone,G,0.656282450674974,2011.0,alex boone,alex boone,alex boone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0026154,348.9889444626007,Bears,-0.07,50.00%,Chris Williams,G,1.9175493250259603,2011.0,chris williams,chris williams,chris williams,182.0,Chris Williams,CHI,G,100.0,0.0,6.0,58.9,68.7,54.8,2.0,12.0,308.0,100.0,100.0,97.4,2.0,15.0,1.0,538.0,0.0,538.0,0.0,538.0,325.0,325.0,0.0,0.0,213.0,0.0,2011.0,31688.2,MISSING,chris williams
Bears,00-0027967,333.8002579172078,Bears,-0.07,50.00%,Gabe Carimi,G,1.0657678089304257,2011.0,gabe carimi,gabe carimi,gabe carimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0023461,130.19311385466744,Bears,-0.07,50.00%,Chris Spencer,G,1.8691588785046729,2011.0,chris spencer,chris spencer,chris spencer,161.0,Chris Spencer,CHI,G,100.0,2.0,6.0,65.2,58.4,69.2,2.0,28.0,485.0,100.0,100.0,96.9,7.0,30.0,0.0,901.0,0.0,0.0,0.0,901.0,510.0,510.0,900.0,1.0,391.0,0.0,2011.0,58745.2,MISSING,chris spencer
Bears,00-0026961,12.811248756621469,Bears,-0.07,50.00%,Lance Louis,G,0.407472481827622,2011.0,lance louis,lance louis,lance louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0028196,0.0,Bears,-0.07,50.00%,Ricky Henry,G,0.3115264797507788,2011.0,ricky henry,marcus henry,marcus henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0028039,115.6948254946398,Bengals,0.0,52.90%,Clint Boling,G,0.4115156801661474,2011.0,clint boling,clint boling,clint boling,210.0,Clint Boling,CIN,G,100.0,0.0,7.0,48.1,53.3,45.3,0.0,5.0,91.0,100.0,100.0,97.3,1.0,5.0,0.0,168.0,0.0,0.0,0.0,168.0,98.0,98.0,168.0,0.0,70.0,0.0,2011.0,8080.8,MISSING,clint boling
Bengals,00-0026249,77.53333665949802,Bengals,0.0,52.90%,Mike McGlynn,G,0.4610591900311526,2011.0,mike mcglynn,mike mcglynn,mike mcglynn,190.0,Mike McGlynn,CIN,G,100.0,0.0,7.0,61.2,56.5,66.3,1.0,10.0,235.0,100.0,100.0,97.2,4.0,12.0,1.0,408.0,1.0,0.0,0.0,408.0,250.0,250.0,407.0,0.0,158.0,0.0,2011.0,24969.6,MISSING,mike mcglynn
Bengals,00-0027751,57.68747521300322,Bengals,0.0,52.90%,Otis Hudson,G,0.3115264797507788,2011.0,otis hudson,,otis hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0019629,16.225769154614337,Bengals,0.0,52.90%,Bobbie Williams,G,1.9839966770508828,2011.0,bobbie williams,bobbie williams,bobbie williams,179.0,Bobbie Williams,CIN,G,100.0,1.0,7.0,72.0,69.1,71.6,3.0,5.0,304.0,100.0,100.0,98.4,5.0,9.0,1.0,560.0,0.0,0.0,1.0,560.0,324.0,324.0,559.0,0.0,236.0,0.0,2011.0,40320.0,MISSING,bobbie williams
Bengals,00-0023958,0.0,Bengals,0.0,52.90%,Nate Livings,G,0.9968847352024922,2011.0,nate livings,nate livings,nate livings,129.0,Nate Livings,CIN,G,100.0,0.0,7.0,67.7,70.8,65.3,6.0,17.0,630.0,100.0,100.0,97.7,7.0,26.0,3.0,1135.0,0.0,1135.0,0.0,1135.0,672.0,672.0,0.0,0.0,463.0,0.0,2011.0,76839.5,66.41599243856332,nate livings
Bills,00-0027027,189.58327506038972,Bills,-0.06,37.50%,Andy Levitre,G,0.6895119418483905,2011.0,andy levitre,andy levitre,andy levitre,140.0,Andy Levitre,BUF,G,100.0,3.0,4.0,81.4,81.2,74.9,1.0,11.0,625.0,100.0,100.0,98.2,5.0,17.0,5.0,1043.0,68.0,784.0,191.0,1043.0,666.0,666.0,0.0,0.0,377.0,0.0,2011.0,84900.20000000001,MISSING,andy levitre
Bills,00-0027053,126.1343139114922,Bills,-0.06,37.50%,Kraig Urbik,G,0.3987538940809969,2011.0,kraig urbik,kraig urbik,kraig urbik,172.0,Kraig Urbik,BUF,G,100.0,0.0,4.0,72.8,91.7,63.1,0.0,3.0,440.0,100.0,100.0,99.7,3.0,3.0,0.0,750.0,316.0,0.0,0.0,750.0,466.0,466.0,434.0,0.0,284.0,0.0,2011.0,54600.0,MISSING,kraig urbik
Bills,00-0026236,91.3117146081952,Bills,-0.06,37.50%,Chad Rinehart,G,0.4610591900311526,2011.0,chad rinehart,chad rinehart,chad rinehart,165.0,Chad Rinehart,BUF,G,100.0,0.0,4.0,74.3,81.4,70.2,2.0,8.0,533.0,100.0,100.0,99.1,4.0,10.0,0.0,853.0,0.0,259.0,0.0,853.0,570.0,570.0,593.0,0.0,283.0,1.0,2011.0,63377.899999999994,MISSING,chad rinehart
Bills,00-0027101,60.71644482473182,Bills,-0.06,37.50%,Colin Brown,G,0.3987538940809969,2011.0,colin brown,colin brown,colin brown,212.0,Colin Brown,BUF,G,100.0,0.0,4.0,66.4,76.7,60.8,0.0,2.0,83.0,100.0,100.0,98.8,0.0,2.0,0.0,134.0,116.0,0.0,0.0,134.0,88.0,88.0,16.0,0.0,46.0,2.0,2011.0,8897.6,MISSING,colin brown
Broncos,00-0027984,250.27187531087404,Broncos,-0.09,50.00%,Orlando Franklin,G,0.6579439252336449,2011.0,orlando franklin,orlando franklin,orlando franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0027658,230.497763454368,Broncos,-0.09,50.00%,Zane Beadles,G,0.6936656282450675,2011.0,zane beadles,zane beadles,zane beadles,122.0,Zane Beadles,DEN,G,100.0,0.0,10.0,64.1,55.4,68.6,5.0,36.0,560.0,100.0,100.0,95.1,7.0,48.0,7.0,1195.0,0.0,1195.0,0.0,1195.0,601.0,601.0,0.0,0.0,594.0,0.0,2011.0,76599.5,64.53858534519271,zane beadles
Broncos,00-0025504,63.53918397950541,Broncos,-0.09,50.00%,Manuel Ramirez,G,0.569055036344756,2011.0,manuel ramirez,manuel ramirez,manuel ramirez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0024375,28.306156857654443,Broncos,-0.09,50.00%,Chris Kuper,G,1.674073520249221,2011.0,chris kuper,chris kuper,chris kuper,147.0,Chris Kuper,DEN,G,100.0,2.0,10.0,63.6,73.6,57.7,1.0,16.0,482.0,100.0,100.0,97.8,5.0,19.0,2.0,997.0,0.0,0.0,0.0,997.0,518.0,518.0,997.0,0.0,479.0,0.0,2011.0,63409.2,MISSING,chris kuper
Broncos,00-0020389,7.182862690363584,Broncos,-0.09,50.00%,Russ Hochstein,G,0.7185877466251298,2011.0,russ hochstein,russ hochstein,russ hochstein,206.0,Russ Hochstein,DEN,G,100.0,0.0,10.0,54.9,59.8,52.4,0.0,5.0,78.0,100.0,100.0,95.5,0.0,6.0,1.0,199.0,0.0,0.0,0.0,199.0,83.0,83.0,197.0,0.0,116.0,2.0,2011.0,10925.1,MISSING,russ hochstein
Browns,00-0027694,117.54193600649027,Browns,-0.08,25.00%,Shawn Lauvao,G,0.5185877466251299,2011.0,shawn lauvao,shawn lauvao,shawn lauvao,145.0,Shawn Lauvao,CLV,G,100.0,2.0,8.0,67.7,63.4,72.0,3.0,18.0,625.0,100.0,100.0,97.4,11.0,27.0,6.0,1013.0,0.0,0.0,0.0,1013.0,662.0,662.0,1013.0,0.0,351.0,0.0,2011.0,68580.1,MISSING,shawn lauvao
Browns,00-0028088,65.25564419885751,Browns,-0.08,25.00%,Jason Pinkston,G,0.3505711318795431,2011.0,jason pinkston,jason pinkston,jason pinkston,136.0,Jason Pinkston,CLV,G,100.0,2.0,8.0,61.1,65.6,58.2,10.0,24.0,651.0,100.0,100.0,97.2,4.0,35.0,1.0,1063.0,0.0,1063.0,0.0,1063.0,689.0,689.0,0.0,0.0,374.0,0.0,2011.0,64949.3,MISSING,jason pinkston
Browns,00-0020801,0.0,Browns,-0.08,25.00%,Artis Hicks,G,1.2461059190031152,2011.0,artis hicks,artis hicks,artis hicks,207.0,Artis Hicks,CLV,G,100.0,1.0,8.0,57.3,49.0,75.3,3.0,11.0,125.0,100.0,100.0,94.4,2.0,14.0,0.0,191.0,0.0,0.0,0.0,191.0,132.0,132.0,0.0,190.0,59.0,1.0,2011.0,10944.3,MISSING,artis hicks
Buccaneers,00-0024238,186.18682680773335,Buccaneers,-0.24,25.00%,Davin Joseph,G,7.892004153686397,2011.0,davin joseph,davin joseph,davin joseph,143.0,Davin Joseph,TB,G,100.0,0.0,30.0,66.5,72.1,58.8,3.0,21.0,648.0,100.0,100.0,97.8,3.0,26.0,2.0,1022.0,0.0,0.0,0.0,1022.0,701.0,701.0,1022.0,0.0,321.0,0.0,2011.0,67963.0,MISSING,davin joseph
Buccaneers,00-0027607,27.081169176443392,Buccaneers,-0.24,25.00%,Ted Larsen,G/C,0.3364485981308411,2011.0,ted larsen,ted larsen,ted larsen,201.0,Ted Larsen,TB,G,99.6,0.0,30.0,54.7,47.6,70.9,1.0,14.0,161.0,99.4,99.4,94.7,3.0,16.0,1.0,228.0,24.0,202.0,0.0,229.0,172.0,173.0,0.0,0.0,56.0,3.0,2011.0,12526.3,MISSING,ted larsen
Cardinals,00-0024262,122.44630186794728,Cardinals,-0.05,50.00%,Daryn Colledge,G,2.076843198338526,2011.0,daryn colledge,daryn colledge,daryn colledge,150.0,Daryn Colledge,ARZ,G,100.0,0.0,1.0,71.8,60.9,76.7,4.0,24.0,599.0,100.0,100.0,97.2,5.0,31.0,3.0,990.0,0.0,990.0,0.0,990.0,632.0,632.0,0.0,0.0,358.0,0.0,2011.0,71082.0,MISSING,daryn colledge
