team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,targeted_qb_rating,targets,touchdowns,wide_rate,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,inline_snaps,slot_snaps,wide_snaps,total_snaps,Year,weighted_grade,weighted_average_grade,merge_player_y
Titans,00-0036176,0.0,Titans,0.043,66.70%,Mason Kinsey,WR,0.0554520547945205,2021.0,mason kinsey,mason kinsey,mason kinsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035006,12.697172271692605,Vikings,0.022,47.10%,Olabisi Johnson,WR,0.4759298630136986,2021.0,olabisi johnson,olabisi johnson,olabisi johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036815,0.0,Vikings,0.022,47.10%,Myron Mitchell,WR,0.0151232876712328,2021.0,myron mitchell,carlton mitchell,carlton mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036818,0.0,Vikings,0.022,47.10%,Blake Proehl,WR,0.2301369863013698,2021.0,blake proehl,,blake proehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035934,0.0,Vikings,0.022,47.10%,Trishton Jackson,WR,0.0907397260273972,2021.0,trishton jackson,trishton jackson,trishton jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035976,0.0,Vikings,0.022,47.10%,Dan Chisena,WR,0.3086756164383561,2021.0,dan chisena,dan chisena,dan chisena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0034309,0.0,Vikings,0.022,47.10%,Chad Beebe,WR,0.5041095890410959,2021.0,chad beebe,chad beebe,chad beebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0031299,53.94401579225632,49ers,0.196,75.00%,Jordan Matthews,WR,0.2305475504322766,2022.0,jordan matthews,jordan matthews,jordan matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0036907,20.22744946382536,49ers,0.196,75.00%,Dazz Newsome,WR,0.0441882804995196,2022.0,dazz newsome,dazz newsome,dazz newsome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0037524,0.0,49ers,0.196,75.00%,Tay Martin,WR,0.0994236311239193,2022.0,tay martin,tay martin,tay martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0030663,0.0,49ers,0.196,75.00%,Willie Snead,WR,0.095581171950048,2022.0,willie snead,willie snead,willie snead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0034395,39.24683042562679,Bears,-0.162,17.70%,Daurice Fountain,WR,0.0607588856868395,2022.0,daurice fountain,daurice fountain,daurice fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0037420,0.0,Bengals,0.124,73.70%,Kwamie Lassiter,WR,0.0994236311239193,2022.0,kwamie lassiter,kwamie lassiter,kwamie lassiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035457,0.0,Bengals,0.124,73.70%,Tyron Johnson,WR,0.0331412103746397,2022.0,tyron johnson,tyler johnson,tyler johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0035287,35.64209775916325,Bills,0.156,77.80%,Keesean Johnson,WR,0.0718059558117195,2022.0,keesean johnson,keesean johnson,keesean johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0037380,0.0,Broncos,-0.036,29.40%,Kaden Davis,WR,0.0276176753121998,2022.0,kaden davis,drew davis,drew davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033375,0.0,Broncos,-0.036,29.40%,Tim Patrick,WR,2.212615754082613,2022.0,tim patrick,tim patrick,tim patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033306,0.0,Broncos,-0.036,29.40%,Victor Bolden,WR,0.0441882804995196,2022.0,victor bolden,victor bolden,victor bolden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036571,28.1545290671388,Browns,-0.016,41.20%,Marquez Stevenson,WR,0.0220941402497598,2022.0,marquez stevenson,,marquez stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0032791,14.905093674554976,Browns,-0.016,41.20%,Jakeem Grant,WR,0.8893688760806916,2022.0,jakeem grant,jakeem grant,jakeem grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0037343,0.0,Browns,-0.016,41.20%,Isaiah Weston,WR,0.2105345821325648,2022.0,isaiah weston,isaiah wright,isaiah wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0037334,0.0,Browns,-0.016,41.20%,"Mike Harley, Jr.",WR,0.0994236311239193,2022.0,mike harley,mike wallace,mike wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0036427,46.66896290298917,Buccaneers,-0.004,44.40%,Tyler Johnson,WR,0.0552353506243996,2022.0,tyler johnson,tyler johnson,tyler johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0037483,0.0,Buccaneers,-0.004,44.40%,Kaylon Geiger,WR,0.0828530259365994,2022.0,kaylon geiger,,kaylon geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034426,14.100322550206291,Cardinals,-0.094,23.50%,Javon Wims,WR,0.1257444764649375,2022.0,javon wims,javon wims,javon wims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0034686,9.673712424714974,Cardinals,-0.094,23.50%,Auden Tate,WR,0.0073967339097022,2022.0,auden tate,auden tate,auden tate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0032688,0.0,Cardinals,-0.094,23.50%,Robby Anderson,WR,0.3314121037463977,2022.0,robby anderson,,robby anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035126,0.0,Cardinals,-0.094,23.50%,Antoine Wesley,WR,0.3962536023054755,2022.0,antoine wesley,antoine wesley,antoine wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0036377,53.07457537001245,Chargers,-0.005,55.60%,Joe Reed,WR,0.0994236311239193,2022.0,joe reed,joe reed,joe reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0036398,42.98432437510214,Chargers,-0.005,55.60%,John Hightower,WR,0.0828530259365994,2022.0,john hightower,john hightower,john hightower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0035120,0.0,Chargers,-0.005,55.60%,Keelan Doss,WR,0.0386647454370797,2022.0,keelan doss,keelan doss,keelan doss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0037210,0.0,Chiefs,0.18,85.00%,Jerrion Ealy,WR,0.0055235350624399,2022.0,jerrion ealy,,jerrion ealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0036647,39.58305260397674,Chiefs,0.18,85.00%,Cornell Powell,WR,0.0994236311239193,2022.0,cornell powell,,cornell powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0037216,0.0,Chiefs,0.18,85.00%,Justyn Ross,WR,0.2065321805955811,2022.0,justyn ross,justyn ross,justyn ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0033481,0.0,Chiefs,0.18,85.00%,Marcus Kemp,WR,0.1035542747358309,2022.0,marcus kemp,marcus kemp,marcus kemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0034631,0.0,Colts,-0.136,25.00%,Vyncint Smith,WR,0.0887608069164265,2022.0,vyncint smith,vyncint smith,vyncint smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0037172,0.0,Commanders,-0.007,50.00%,Kyric McGowan,WR,0.0994236311239193,2022.0,kyric mcgowan,,kyric mcgowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032609,0.0,Commanders,-0.007,50.00%,Marken Michel,WR,0.0994236311239193,2022.0,marken michel,,marken michel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0032543,0.0,Commanders,-0.007,50.00%,Alex Erickson,WR,0.1720461095100864,2022.0,alex erickson,alex erickson,alex erickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0034772,73.83766552527291,Cowboys,0.118,68.40%,Antonio Callaway,WR,0.0441882804995196,2022.0,antonio callaway,antonio callaway,antonio callaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0037564,0.0,Cowboys,0.118,68.40%,Dontario Drummond,WR,0.0994236311239193,2022.0,dontario drummond,,dontario drummond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036775,0.0,Cowboys,0.118,68.40%,Brandon Smith,WR,0.0994236311239193,2022.0,brandon smith,brad smith,brad smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0037348,0.0,Dolphins,0.032,50.00%,Tanner Conner,WR,0.339416906820365,2022.0,tanner conner,tanner mcevoy,tanner mcevoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037132,0.0,Eagles,0.163,80.00%,Britain Covey,WR,0.2821805955811719,2022.0,britain covey,britain covey,britain covey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037039,0.0,Eagles,0.163,80.00%,Devon Allen,WR,0.0994236311239193,2022.0,devon allen,devon wylie,devon wylie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0033733,0.0,Eagles,0.163,80.00%,Greg Ward,WR,0.0813640730067243,2022.0,greg ward,greg ward,greg ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0037580,0.0,Falcons,-0.061,41.20%,Jared Bernhardt,WR,0.2513611911623439,2022.0,jared bernhardt,,jared bernhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0037362,0.0,Falcons,-0.061,41.20%,Ra'Shaun Henry,WR,0.0110470701248799,2022.0,rashaun henry,,rashaun henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036145,0.0,Giants,-0.013,55.60%,Lawrence Cager,WR,0.1316853986551392,2022.0,lawrence cager,lawrence cager,lawrence cager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036254,44.52626923923359,Giants,-0.013,55.60%,Collin Johnson,WR,0.4298751200768492,2022.0,collin johnson,collin johnson,collin johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0037183,0.0,Giants,-0.013,55.60%,Makai Polk,WR,0.0828530259365994,2022.0,makai polk,,makai polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0037443,0.0,Giants,-0.013,55.60%,Kalil Pimpleton,WR,0.0994236311239193,2022.0,kalil pimpleton,,kalil pimpleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0033006,0.0,Giants,-0.013,55.60%,Jaydon Mickens,WR,0.0295869356388088,2022.0,jaydon mickens,jaydon mickens,jaydon mickens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036657,21.291760980340403,Jaguars,0.065,52.60%,Seth Williams,WR,0.0994236311239193,2022.0,seth williams,seth williams,seth williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037641,0.0,Jaguars,0.065,52.60%,Willie Johnson,WR,0.2065321805955811,2022.0,willie johnson,collin johnson,collin johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037422,0.0,Jaguars,0.065,52.60%,Kendric Pryor,WR,0.3386167146974063,2022.0,kendric pryor,kendric pryor,kendric pryor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0037231,0.0,Jaguars,0.065,52.60%,Kevin Austin,WR,0.0994236311239193,2022.0,kevin austin,kevin austin,kevin austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036125,0.0,Jaguars,0.065,52.60%,Jaylon Moore,WR,0.0994236311239193,2022.0,jaylon moore,jason moore,jason moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0037156,0.0,Jets,-0.041,41.20%,Irvin Charles,WR,0.018812199807877,2022.0,irvin charles,,irvin charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031319,0.0,Jets,-0.041,41.20%,Diontae Spencer,WR,0.036983669548511,2022.0,diontae spencer,diontae spencer,diontae spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0035480,0.0,Jets,-0.041,41.20%,Malik Taylor,WR,0.0110470701248799,2022.0,malik taylor,malik taylor,malik taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0037581,0.0,Lions,-0.011,52.90%,Stanley Berryhill,WR,0.0497118155619596,2022.0,stanley berryhill,,stanley berryhill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0034052,0.0,Lions,-0.011,52.90%,Brandon Zylstra,WR,0.1035542747358309,2022.0,brandon zylstra,brandon zylstra,brandon zylstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0034930,0.0,Lions,-0.011,52.90%,Trinity Benson,WR,0.2149365994236311,2022.0,trinity benson,trinity benson,trinity benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035592,31.087228758846692,Packers,-0.014,47.10%,Travis Fulgham,WR,0.0883765609990393,2022.0,travis fulgham,travis fulgham,travis fulgham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0035901,0.0,Packers,-0.014,47.10%,Jeff Cotton,WR,0.0497118155619596,2022.0,jeff cotton,,jeff cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036438,12.042014545546747,Panthers,-0.046,41.20%,Stephen Sullivan,WR,0.3962536023054755,2022.0,stephen sullivan,stephen williams,stephen williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0032977,18.236859518363545,Panthers,-0.046,41.20%,Rashard Higgins,WR,0.5031219980787704,2022.0,rashard higgins,rashard higgins,rashard higgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0027691,8.31573166000182,Panthers,-0.046,41.20%,Andre Roberts,WR,0.8405379442843419,2022.0,andre roberts,andre roberts,andre roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036910,0.0,Panthers,-0.046,41.20%,C.J. Saunders,WR,0.0994236311239193,2022.0,cj saunders,cj saunders,cj saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037368,0.0,Panthers,-0.046,41.20%,Derek Wright,WR,0.0994236311239193,2022.0,derek wright,,derek wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035350,0.0,Panthers,-0.046,41.20%,Preston Williams,WR,0.0257497598463016,2022.0,preston williams,preston williams,preston williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0035769,0.0,Patriots,0.038,47.10%,Scotty Washington,WR,0.0883765609990393,2022.0,scotty washington,corey washington,corey washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0032200,34.58856750894351,Patriots,0.038,47.10%,Ty Montgomery,WR,0.7877041306436119,2022.0,ty montgomery,ty montgomery,ty montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036536,14.884490490575889,Patriots,0.038,47.10%,Tre Nixon,WR,0.0994236311239193,2022.0,tre nixon,,tre nixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0026293,2.111247850666062,Patriots,0.038,47.10%,Matthew Slater,WR,0.6111911623439001,2022.0,matthew slater,matthew slater,matthew slater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0037185,0.0,Patriots,0.038,47.10%,Raleigh Webb,WR,0.2257444764649375,2022.0,raleigh webb,,raleigh webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036183,0.0,Patriots,0.038,47.10%,Kristian Wilkerson,WR,0.223342939481268,2022.0,kristian wilkerson,kristian wilkerson,kristian wilkerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036100,0.0,Raiders,-0.059,35.30%,Isaiah Zuber,WR,0.0994236311239193,2022.0,isaiah zuber,isaiah zuber,isaiah zuber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036526,0.0,Raiders,-0.059,35.30%,Dillon Stoner,WR,0.0994236311239193,2022.0,dillon stoner,,dillon stoner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0034593,0.0,Raiders,-0.059,35.30%,Chris Lacy,WR,0.0939000960614793,2022.0,chris lacy,chris lacy,chris lacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037486,0.0,Rams,-0.098,29.40%,Jerreth Sterns,WR,0.0165706051873198,2022.0,jerreth sterns,,jerreth sterns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037574,0.0,Rams,-0.098,29.40%,Jaquarii Roberson,WR,0.0331412103746397,2022.0,jaquarii roberson,,jaquarii roberson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0033992,0.0,Rams,-0.098,29.40%,Lance Lenoir,WR,0.0165706051873198,2022.0,lance lenoir,lance moore,lance moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0035935,0.0,Rams,-0.098,29.40%,J.J. Koski,WR,0.2185398655139289,2022.0,jj koski,,jj koski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0033114,10.86609520701963,Ravens,0.006,55.60%,Mike Thomas,WR,0.0286743515850144,2022.0,mike thomas,mike thomas,mike thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0037174,0.0,Ravens,0.006,55.60%,Shemar Bridges,WR,0.0331412103746397,2022.0,shemar bridges,,shemar bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0036491,0.0,Ravens,0.006,55.60%,Tarik Black,WR,0.0055235350624399,2022.0,tarik black,tarik black,tarik black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035819,0.0,Ravens,0.006,55.60%,Binjimen Victor,WR,0.0276176753121998,2022.0,binjimen victor,,binjimen victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036939,12.646555174465036,Saints,-0.002,41.20%,Kawaan Baker,WR,0.0110470701248799,2022.0,kawaan baker,javon baker,javon baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036804,0.0,Seahawks,-0.019,50.00%,Connor Wedington,WR,0.0055235350624399,2022.0,connor wedington,,connor wedington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036080,0.0,Seahawks,-0.019,50.00%,Easop Winston,WR,0.0662824207492795,2022.0,easop winston,easop winston,easop winston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0035164,0.0,Seahawks,-0.019,50.00%,Cody Thompson,WR,0.2185398655139289,2022.0,cody thompson,cody thompson,cody thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0034353,155.21765756118307,Steelers,-0.009,52.90%,Anthony Miller,WR,0.2305475504322766,2022.0,anthony miller,anthony miller,anthony miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0037837,74.67011129501839,Steelers,-0.009,52.90%,Calvin Austin,WR,0.2670917387127762,2022.0,calvin austin,calvin austin,calvin austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036110,0.0,Steelers,-0.009,52.90%,J'Marcus Bradley,WR,0.0386647454370797,2022.0,jmarcus bradley,jamarcus bradley,jamarcus bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037614,258.5373949224619,Texans,-0.177,18.80%,John Metchie,WR,0.6519241114313161,2022.0,john metchie,john metchie,john metchie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037454,0.0,Texans,-0.177,18.80%,Drew Estrada,WR,0.0994236311239193,2022.0,drew estrada,,drew estrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037460,0.0,Texans,-0.177,18.80%,Johnny Johnson,WR,0.0994236311239193,2022.0,johnny johnson,johnny holton,johnny holton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035045,0.0,Texans,-0.177,18.80%,DJ Montgomery,WR,0.0220941402497598,2022.0,dj montgomery,dj montgomery,dj montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0034867,0.0,Texans,-0.177,18.80%,Malik Turner,WR,0.0221902017291066,2022.0,malik turner,malik turner,malik turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035101,0.0,Texans,-0.177,18.80%,Davion Davis,WR,0.0773294908741594,2022.0,davion davis,davion davis,davion davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035602,0.0,Texans,-0.177,18.80%,Alex Bachman,WR,0.0441882804995196,2022.0,alex bachman,alex bachman,alex bachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0036627,94.69943124527188,Titans,-0.081,41.20%,Dez Fitzpatrick,WR,0.0994236311239193,2022.0,dez fitzpatrick,dez fitzpatrick,dez fitzpatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0037604,0.0,Titans,-0.081,41.20%,Reggie Roberson,WR,0.0331412103746397,2022.0,reggie roberson,,reggie roberson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035006,11.488876574676118,Vikings,-0.001,72.20%,Olabisi Johnson,WR,0.4387953890489913,2022.0,olabisi johnson,olabisi johnson,olabisi johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036818,0.0,Vikings,-0.001,72.20%,Blake Proehl,WR,0.0662824207492795,2022.0,blake proehl,,blake proehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037494,0.0,Vikings,-0.001,72.20%,Thomas Hennigan,WR,0.2069322766570605,2022.0,thomas hennigan,,thomas hennigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035976,0.0,Vikings,-0.001,72.20%,Dan Chisena,WR,0.0994236311239193,2022.0,dan chisena,dan chisena,dan chisena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035934,0.0,Vikings,-0.001,72.20%,Trishton Jackson,WR,0.0994236311239193,2022.0,trishton jackson,trishton jackson,trishton jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
