player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0033122,2019,Patriots,0.3825717321997874,27.0,120.08424349634842,0.227,70.60%,Shilique Calhoun,ED,266.0,15.0,3.0,0.0,0.0,1.0,19.0,0.0,60.6,18.5,59.1,65.0,30.4,4.0,12.0,23.1,3.0,3.0,0.0,206.0,53.0,261.0,217.0,38.0,3.0,7.0,1.0,16.0,16119.6,MISSING
00-0035692,2019,Raiders,3.0297375132837407,22.0,699.5394443058067,-0.081,43.80%,Clelin Ferrell,ED,648.0,15.0,10.0,5.0,0.0,0.0,23.0,1.0,62.3,22.8,60.1,68.4,42.5,3.0,18.0,17.9,7.0,7.0,5.0,350.0,287.0,644.0,504.0,116.0,21.0,22.0,4.0,26.0,40370.4,MISSING
00-0034973,2019,Raiders,0.3669319872476089,22.0,108.61372879054096,-0.081,43.80%,Maxx Crosby,ED,750.0,16.0,8.0,3.0,0.0,4.0,23.0,0.0,65.4,49.0,67.3,58.8,28.7,5.0,29.0,22.7,10.0,5.0,11.0,481.0,259.0,749.0,685.0,51.0,29.0,26.0,8.0,45.0,49050.00000000001,MISSING
00-0033758,2019,Raiders,0.0178156216790648,24.0,0.0,-0.081,43.80%,Jeremiah Valoaga,ED,44.0,4.0,0.0,1.0,0.0,0.0,23.0,0.0,61.6,80.5,56.4,63.5,70.6,0.0,1.0,0.0,0.0,0.0,0.0,28.0,16.0,44.0,38.0,5.0,0.0,2.0,0.0,1.0,2710.4,MISSING
00-0030883,2019,Raiders,0.4782146652497344,28.0,0.0,-0.081,43.80%,Josh Mauro,ED,282.0,13.0,4.0,1.0,0.0,0.0,23.0,0.0,53.1,66.1,49.2,60.2,66.8,0.0,0.0,4.0,1.0,1.0,0.0,131.0,148.0,282.0,235.0,39.0,17.0,20.0,4.0,0.0,14974.2,MISSING
00-0034825,2019,Raiders,0.4684346439957492,23.0,0.0,-0.081,43.80%,Arden Key,ED,179.0,7.0,0.0,0.0,3.0,0.0,23.0,0.0,55.1,0.0,62.0,63.0,34.2,2.0,8.0,66.7,2.0,4.0,2.0,147.0,24.0,154.0,123.0,6.0,3.0,1.0,0.0,12.0,9862.9,MISSING
00-0030380,2019,Raiders,0.9032943676939428,28.0,0.0,-0.081,43.80%,Benson Mayowa,ED,302.0,15.0,2.0,0.0,0.0,3.0,23.0,0.0,60.1,18.5,70.2,63.0,65.1,4.0,18.0,16.7,1.0,4.0,8.0,252.0,39.0,301.0,292.0,8.0,8.0,3.0,0.0,30.0,18150.2,MISSING
00-0032052,2019,Rams,6.376195536663125,25.0,507.9571449980229,0.04,56.30%,Dante Fowler Jr.,ED,880.0,16.0,9.0,5.0,2.0,2.0,26.0,1.0,72.0,30.2,73.3,75.0,40.2,3.0,49.0,20.0,10.0,7.0,15.0,509.0,313.0,855.0,855.0,0.0,34.0,31.0,5.0,67.0,63360.0,MISSING
00-0033945,2019,Rams,0.4241604675876727,24.0,70.84711298624562,0.04,56.30%,Samson Ebukam,ED,565.0,16.0,14.0,2.0,1.0,1.0,26.0,2.0,66.8,60.2,64.9,73.5,45.2,5.0,15.0,12.8,6.0,2.0,5.0,263.0,247.0,534.0,534.0,0.0,28.0,27.0,2.0,25.0,37742.0,MISSING
00-0034807,2019,Rams,0.3393379383634431,24.0,52.47862135840346,0.04,56.30%,Ogbo Okoronkwo,ED,115.0,9.0,1.0,0.0,0.0,0.0,26.0,0.0,64.0,35.9,71.2,65.5,31.5,2.0,4.0,25.0,1.0,2.0,2.0,82.0,27.0,113.0,113.0,0.0,2.0,2.0,0.0,8.0,7360.0,MISSING
00-0027002,2019,Rams,1.8597236981934115,33.0,39.21341232385217,0.04,56.30%,Clay Matthews,ED,614.0,13.0,7.0,2.0,0.0,2.0,26.0,0.0,54.5,63.1,63.6,57.6,31.3,6.0,28.0,27.3,12.0,3.0,8.0,292.0,253.0,580.0,580.0,0.0,17.0,25.0,4.0,42.0,33463.0,70.20931106471816
00-0027954,2019,Commanders,7.379117959617429,31.0,0.0,-0.213,18.80%,Ryan Kerrigan,ED,642.0,12.0,3.0,1.0,1.0,1.0,32.0,0.0,63.0,67.7,73.2,55.0,29.9,7.0,23.0,22.7,5.0,2.0,7.0,305.0,291.0,614.0,604.0,8.0,14.0,14.0,4.0,37.0,40446.0,MISSING
00-0032751,2019,Commanders,0.0510095642933049,26.0,0.0,-0.213,18.80%,Cassanova McKinzy,ED,40.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,44.4,77.1,54.4,38.6,70.5,0.0,0.0,MISSING,0.0,0.0,1.0,23.0,14.0,37.0,37.0,0.0,1.0,0.0,0.0,1.0,1776.0,MISSING
00-0033234,2019,Commanders,0.0890791710945802,24.0,0.0,-0.213,18.80%,Chris Odom,ED,47.0,4.0,1.0,0.0,0.0,1.0,32.0,0.0,56.4,79.7,66.2,65.7,77.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,45.0,45.0,0.0,5.0,5.0,0.0,2.0,2650.8,MISSING
00-0031556,2019,Commanders,0.1258049946865037,26.0,155.21765756118307,-0.213,18.80%,Nate Orchard,ED,118.0,5.0,1.0,1.0,0.0,0.0,32.0,1.0,67.0,83.8,61.6,64.7,56.0,1.0,4.0,8.3,1.0,0.0,1.0,69.0,40.0,114.0,110.0,4.0,8.0,10.0,1.0,6.0,7906.0,MISSING
00-0031565,2018,Vikings,3.1398453724604964,23.0,101.30635072680283,0.03,53.30%,Danielle Hunter,ED,879.0,16.0,9.0,0.0,0.0,0.0,18.0,1.0,77.8,86.4,70.5,67.1,65.0,3.0,48.0,9.7,6.0,1.0,15.0,512.0,353.0,877.0,826.0,44.0,44.0,47.0,7.0,66.0,68386.2,MISSING
00-0027701,2018,Vikings,6.54627539503386,30.0,23.69967991851887,0.03,53.30%,Everson Griffen,ED,585.0,11.0,6.0,1.0,1.0,0.0,18.0,0.0,68.0,38.5,61.4,76.1,61.3,6.0,15.0,12.1,4.0,5.0,7.0,332.0,244.0,585.0,558.0,24.0,23.0,23.0,2.0,28.0,39780.0,MISSING
00-0032448,2018,Vikings,0.355530474040632,24.0,15.94457823631518,0.03,53.30%,Stephen Weatherly,ED,524.0,16.0,2.0,0.0,0.0,1.0,18.0,0.0,66.9,54.7,58.1,70.1,49.3,6.0,18.0,16.7,6.0,3.0,3.0,307.0,204.0,517.0,488.0,28.0,23.0,28.0,5.0,27.0,35055.600000000006,MISSING
00-0033324,2018,Vikings,0.3160270880361174,23.0,0.0,0.03,53.30%,Tashawn Bower,ED,53.0,5.0,1.0,0.0,0.0,0.0,18.0,0.0,66.7,81.2,54.9,70.1,73.8,0.0,1.0,0.0,0.0,0.0,0.0,27.0,24.0,53.0,52.0,1.0,2.0,3.0,0.0,1.0,3535.1000000000004,MISSING
00-0035717,2019,49ers,3.241412858660999,21.0,860.6568616536375,0.216,79.00%,Nick Bosa,ED,777.0,16.0,7.0,0.0,1.0,1.0,28.0,2.0,86.7,68.2,81.5,77.6,58.1,18.0,52.0,20.8,10.0,3.0,10.0,492.0,275.0,773.0,744.0,24.0,32.0,31.0,7.0,80.0,67365.90000000001,MISSING
00-0033870,2019,49ers,4.079949521785334,24.0,620.4202579277504,0.216,79.00%,Solomon Thomas,ED,425.0,16.0,4.0,0.0,0.0,0.0,28.0,0.0,56.7,42.0,57.8,56.9,53.4,4.0,6.0,9.5,2.0,4.0,2.0,266.0,153.0,422.0,184.0,37.0,12.0,15.0,1.0,12.0,24097.5,MISSING
00-0032164,2019,49ers,4.806588735387885,25.0,290.13933319069133,0.216,79.00%,Arik Armstead,ED,776.0,16.0,7.0,1.0,1.0,1.0,28.0,1.0,89.8,73.4,75.6,87.4,50.6,8.0,43.0,14.3,7.0,2.0,11.0,495.0,277.0,774.0,466.0,170.0,36.0,35.0,3.0,62.0,69684.8,MISSING
00-0031297,2019,49ers,7.633169500531349,28.0,186.18682680773333,0.216,79.00%,Dee Ford,ED,226.0,11.0,1.0,1.0,0.0,2.0,28.0,0.0,84.4,60.6,81.7,58.3,79.4,1.0,17.0,14.3,1.0,1.0,7.0,174.0,46.0,223.0,223.0,0.0,11.0,5.0,1.0,25.0,19074.4,MISSING
00-0034264,2018,Vikings,0.3740682844243792,22.0,113.94370123840322,0.03,53.30%,Jalyn Holmes,ED,58.0,5.0,1.0,0.0,0.0,0.0,18.0,0.0,60.2,81.0,54.8,65.1,73.8,0.0,3.0,0.0,0.0,0.0,1.0,41.0,16.0,58.0,48.0,3.0,1.0,2.0,0.0,4.0,3491.6000000000004,MISSING
00-0032435,2019,49ers,0.0225037194473963,27.0,23.39092405836725,0.216,79.00%,Anthony Zettel,ED,103.0,5.0,3.0,0.0,0.0,0.0,28.0,0.0,57.0,82.6,49.8,64.3,26.2,0.0,4.0,44.4,4.0,0.0,0.0,58.0,43.0,103.0,70.0,9.0,1.0,2.0,0.0,4.0,5871.0,MISSING
00-0030069,2019,49ers,0.1411195536663124,26.0,0.0,0.216,79.00%,Damontre Moore,ED,55.0,2.0,0.0,0.0,0.0,1.0,28.0,0.0,75.0,12.1,71.2,55.7,34.7,1.0,6.0,16.7,1.0,1.0,0.0,37.0,18.0,55.0,53.0,1.0,4.0,5.0,0.0,7.0,4125.0,MISSING
00-0033072,2019,Bears,2.6683416578108394,26.0,413.8172891578303,-0.032,50.00%,Leonard Floyd,ED,899.0,16.0,9.0,1.0,0.0,0.0,6.0,0.0,69.6,81.0,61.4,73.2,56.2,9.0,27.0,12.8,6.0,3.0,3.0,442.0,331.0,835.0,834.0,0.0,26.0,32.0,2.0,39.0,62570.4,MISSING
00-0031040,2019,Bears,6.323060573857599,28.0,330.4526796849577,-0.032,50.00%,Khalil Mack,ED,925.0,16.0,6.0,2.0,1.0,4.0,6.0,1.0,86.2,60.7,81.3,83.5,50.5,7.0,54.0,21.6,11.0,4.0,9.0,531.0,338.0,910.0,904.0,6.0,34.0,34.0,4.0,70.0,79735.0,MISSING
00-0030993,2019,Bears,0.7970244420828906,26.0,32.40499389859379,-0.032,50.00%,Aaron Lynch,ED,244.0,16.0,2.0,2.0,1.0,0.0,6.0,0.0,36.0,0.0,62.9,36.8,43.2,7.0,14.0,20.0,1.0,7.0,2.0,146.0,78.0,236.0,176.0,15.0,3.0,2.0,1.0,23.0,8784.0,MISSING
00-0032789,2019,Bears,0.0604798087141339,26.0,31.38371269590614,-0.032,50.00%,Devante Bond,ED,30.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,41.7,0.0,47.9,71.1,74.2,0.0,1.0,0.0,0.0,1.0,0.0,19.0,6.0,27.0,27.0,0.0,2.0,3.0,1.0,1.0,1251.0,MISSING
00-0033635,2019,Bears,0.3427205100956429,25.0,0.0,-0.032,50.00%,Isaiah Irving,ED,128.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,61.1,35.8,61.8,67.2,64.7,1.0,2.0,10.0,1.0,1.0,0.0,50.0,51.0,117.0,117.0,0.0,3.0,8.0,0.0,3.0,7820.8,MISSING
00-0034834,2019,Bengals,0.4634962805526036,24.0,142.79429519324637,-0.193,12.50%,Sam Hubbard,ED,852.0,15.0,18.0,2.0,0.0,1.0,7.0,0.0,67.1,75.1,61.0,73.7,54.0,6.0,34.0,11.5,9.0,2.0,9.0,412.0,375.0,817.0,673.0,43.0,42.0,51.0,5.0,49.0,57169.2,MISSING
00-0033463,2019,Bengals,0.4294117959617428,24.0,78.22333903431455,-0.193,12.50%,Carl Lawson,ED,457.0,12.0,3.0,0.0,1.0,0.0,7.0,0.0,55.5,33.8,64.3,61.0,41.3,16.0,14.0,20.0,4.0,4.0,5.0,268.0,161.0,450.0,435.0,11.0,9.0,13.0,1.0,35.0,25363.5,MISSING
00-0032413,2019,49ers,0.4184920297555791,26.0,0.0,0.216,79.00%,Ronald Blair III,ED,199.0,9.0,4.0,0.0,0.0,0.0,28.0,1.0,77.5,59.8,70.5,74.0,61.2,0.0,7.0,10.5,2.0,1.0,3.0,112.0,85.0,198.0,192.0,5.0,13.0,13.0,4.0,10.0,15422.5,MISSING
00-0026989,2018,Titans,5.07900677200903,32.0,72.61848664224573,-0.04,56.30%,Brian Orakpo,ED,572.0,13.0,5.0,3.0,0.0,1.0,31.0,1.0,68.2,89.3,63.4,58.0,29.0,6.0,21.0,25.8,8.0,0.0,2.0,307.0,209.0,525.0,515.0,7.0,13.0,18.0,3.0,29.0,39010.4,MISSING
00-0027868,2018,Titans,4.743933408577878,29.0,89.72336863525533,-0.04,56.30%,Derrick Morgan,ED,532.0,13.0,4.0,3.0,0.0,0.0,31.0,1.0,61.2,74.9,60.7,58.3,59.0,4.0,18.0,10.7,3.0,1.0,1.0,286.0,210.0,427.0,395.0,22.0,10.0,21.0,0.0,23.0,32558.4,MISSING
00-0034402,2018,Texans,0.2970169300225733,23.0,46.07225241696587,0.08,64.70%,Duke Ejiofor,ED,158.0,12.0,1.0,2.0,0.0,0.0,13.0,1.0,42.4,86.0,53.0,29.2,64.6,1.0,7.0,12.5,1.0,0.0,1.0,120.0,19.0,46.0,30.0,7.0,4.0,6.0,1.0,9.0,6699.2,MISSING
00-0032415,2018,Ravens,0.3916106094808126,26.0,56.20267655894157,0.11,58.80%,Matthew Judon,ED,674.0,16.0,8.0,4.0,0.0,1.0,3.0,0.0,66.1,30.3,69.5,68.5,57.7,13.0,21.0,12.8,5.0,5.0,8.0,348.0,207.0,625.0,623.0,2.0,23.0,26.0,5.0,42.0,44551.4,MISSING
00-0022161,2018,Ravens,3.922121896162528,35.0,13.290240208235048,0.11,58.80%,Terrell Suggs,ED,743.0,16.0,9.0,5.0,1.0,1.0,3.0,1.0,71.1,48.1,73.6,64.9,43.4,7.0,39.0,22.9,8.0,4.0,8.0,443.0,233.0,730.0,723.0,6.0,20.0,18.0,7.0,54.0,52827.3,75.4805700712589
00-0034344,2018,Saints,1.4100033860045147,21.0,471.0858004294942,0.13,77.80%,Marcus Davenport,ED,416.0,13.0,5.0,0.0,0.0,1.0,20.0,0.0,71.8,57.5,63.6,77.0,80.8,8.0,15.0,5.6,1.0,3.0,5.0,265.0,138.0,413.0,377.0,22.0,15.0,12.0,3.0,28.0,29868.8,MISSING
00-0033935,2018,Saints,0.4258306997742663,23.0,102.10120125798542,0.13,77.80%,Trey Hendrickson,ED,136.0,5.0,1.0,0.0,1.0,0.0,20.0,0.0,70.0,46.6,64.5,68.0,75.5,3.0,7.0,0.0,0.0,1.0,0.0,78.0,55.0,135.0,118.0,12.0,4.0,7.0,0.0,10.0,9520.0,MISSING
00-0027962,2018,Saints,8.181151241534987,29.0,100.28619439958835,0.13,77.80%,Cameron Jordan,ED,884.0,16.0,7.0,3.0,1.0,1.0,20.0,1.0,89.7,79.2,80.3,87.4,73.7,9.0,45.0,6.7,3.0,2.0,12.0,580.0,272.0,877.0,802.0,51.0,38.0,35.0,7.0,66.0,79294.8,MISSING
00-0030503,2018,Saints,1.4108352144469527,27.0,56.03432730956045,0.13,77.80%,Alex Okafor,ED,658.0,16.0,11.0,1.0,0.0,0.0,20.0,1.0,71.5,91.2,62.2,69.9,57.4,7.0,27.0,10.8,4.0,0.0,5.0,424.0,200.0,649.0,591.0,38.0,19.0,22.0,0.0,39.0,47047.0,MISSING
00-0033939,2018,Saints,0.2763577878103838,25.0,96.0227175946054,0.13,77.80%,Vince Biegel,ED,3.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,59.4,66.1,59.1,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,178.2,MISSING
00-0030555,2018,Seahawks,1.0761851015801354,28.0,376.3039083400008,0.1,58.80%,Dion Jordan,ED,295.0,12.0,3.0,1.0,0.0,1.0,29.0,0.0,68.0,68.3,57.0,78.2,70.0,5.0,10.0,10.0,2.0,1.0,2.0,196.0,96.0,295.0,262.0,29.0,9.0,15.0,3.0,17.0,20060.0,MISSING
00-0034831,2018,Seahawks,0.3996269751693002,21.0,154.06079891013724,0.1,58.80%,Rasheem Green,ED,201.0,10.0,1.0,0.0,0.0,0.0,29.0,0.0,45.2,85.6,46.6,47.9,60.0,0.0,6.0,10.0,1.0,0.0,1.0,120.0,80.0,200.0,142.0,45.0,6.0,8.0,0.0,7.0,9085.2,MISSING
00-0032210,2018,Seahawks,0.6701613995485327,25.0,141.86368107815937,0.1,58.80%,Frank Clark,ED,728.0,16.0,1.0,1.0,0.0,2.0,29.0,2.0,76.7,73.1,75.2,66.9,28.3,13.0,38.0,35.1,13.0,2.0,13.0,463.0,239.0,720.0,702.0,15.0,28.0,23.0,3.0,64.0,55837.6,MISSING
00-0033024,2018,Seahawks,0.2927911963882618,25.0,0.0,0.1,58.80%,Branden Jackson,ED,258.0,9.0,3.0,0.0,0.0,0.0,29.0,0.0,58.6,86.7,53.2,60.1,77.0,1.0,8.0,15.4,2.0,0.0,1.0,155.0,101.0,257.0,166.0,44.0,8.0,8.0,2.0,10.0,15118.8,MISSING
00-0030558,2018,Seahawks,1.4390519187358917,27.0,315.5051340440787,0.1,58.80%,Barkevious Mingo,ED,517.0,16.0,10.0,1.0,0.0,1.0,29.0,0.0,55.4,86.9,67.8,57.2,45.9,2.0,5.0,16.7,7.0,0.0,2.0,69.0,233.0,340.0,339.0,0.0,12.0,25.0,2.0,9.0,28641.8,MISSING
00-0034163,2018,Seahawks,0.2937409706546275,22.0,40.516245287022656,0.1,58.80%,Jacob Martin,ED,225.0,16.0,1.0,0.0,0.0,2.0,29.0,1.0,66.5,38.3,72.5,57.1,28.6,3.0,18.0,50.0,3.0,2.0,3.0,175.0,35.0,225.0,217.0,5.0,5.0,2.0,1.0,24.0,14962.5,MISSING
00-0033886,2018,Steelers,1.1874830699774266,23.0,295.9174323288108,0.07,60.00%,T.J. Watt,ED,903.0,16.0,5.0,2.0,3.0,6.0,25.0,0.0,75.7,47.8,78.7,83.2,40.5,11.0,28.0,17.7,11.0,6.0,13.0,458.0,314.0,841.0,840.0,1.0,47.0,46.0,5.0,52.0,68357.1,MISSING
00-0032146,2018,Steelers,1.6559610609480813,25.0,283.76547319890085,0.07,60.00%,Bud Dupree,ED,869.0,16.0,7.0,2.0,0.0,1.0,25.0,0.0,60.4,15.4,61.0,65.0,61.8,8.0,32.0,12.8,5.0,8.0,6.0,469.0,300.0,808.0,805.0,2.0,19.0,27.0,3.0,46.0,52487.6,MISSING
00-0031956,2018,Steelers,1.0761851015801354,25.0,19.60120605694124,0.07,60.00%,Anthony Chickillo,ED,295.0,16.0,4.0,1.0,0.0,0.0,25.0,1.0,67.8,85.9,56.0,70.4,57.6,1.0,7.0,12.5,2.0,0.0,2.0,160.0,98.0,277.0,277.0,0.0,9.0,10.0,3.0,10.0,20001.0,MISSING
00-0031364,2018,Texans,7.511851015801355,25.0,670.3200460356393,0.08,64.70%,Jadeveon Clowney,ED,902.0,15.0,3.0,0.0,1.0,1.0,13.0,3.0,88.8,0.0,79.7,91.5,59.6,12.0,38.0,13.3,6.0,15.0,9.0,581.0,292.0,795.0,766.0,21.0,38.0,36.0,12.0,59.0,80097.59999999999,MISSING
00-0027949,2018,Texans,8.465011286681715,29.0,141.48060883593095,0.08,64.70%,J.J. Watt,ED,963.0,16.0,7.0,3.0,0.0,7.0,13.0,0.0,90.6,33.7,89.8,87.1,49.9,12.0,45.0,17.3,9.0,8.0,17.0,640.0,321.0,962.0,697.0,245.0,49.0,36.0,8.0,74.0,87247.79999999999,MISSING
00-0029643,2018,Texans,3.5553047404063203,28.0,130.19311385466744,0.08,64.70%,Whitney Mercilus,ED,785.0,16.0,9.0,0.0,0.0,2.0,13.0,0.0,63.3,64.1,67.6,67.6,64.8,10.0,27.0,15.4,6.0,2.0,5.0,367.0,250.0,530.0,527.0,1.0,20.0,24.0,5.0,42.0,49690.5,MISSING
00-0034394,2019,Bengals,0.2630180658873539,23.0,53.8809301755788,-0.193,12.50%,Andrew Brown,ED,241.0,14.0,4.0,0.0,2.0,0.0,7.0,0.0,59.5,2.2,63.5,64.7,51.5,2.0,12.0,11.8,2.0,4.0,0.0,139.0,94.0,240.0,181.0,15.0,5.0,11.0,0.0,14.0,14339.5,MISSING
00-0029643,2019,Texans,4.675876726886291,29.0,96.44943095082704,-0.002,61.10%,Whitney Mercilus,ED,950.0,16.0,11.0,0.0,1.0,4.0,13.0,1.0,65.0,79.7,58.4,65.6,42.3,6.0,33.0,21.3,10.0,1.0,8.0,591.0,316.0,919.0,918.0,1.0,27.0,26.0,7.0,47.0,61750.0,MISSING
00-0027662,2019,Bengals,5.466259298618491,30.0,33.01458241334624,-0.193,12.50%,Carlos Dunlap,ED,739.0,14.0,15.0,4.0,0.0,2.0,7.0,0.0,89.7,82.7,77.8,89.0,82.8,13.0,28.0,3.7,2.0,1.0,10.0,387.0,313.0,735.0,714.0,13.0,36.0,37.0,8.0,51.0,66288.3,MISSING
00-0033096,2019,Bills,1.7378246546227418,25.0,304.40198683285286,0.061,58.80%,Shaq Lawson,ED,483.0,15.0,4.0,1.0,0.0,1.0,4.0,0.0,68.2,51.8,69.1,62.1,28.6,13.0,18.0,32.4,11.0,3.0,7.0,280.0,194.0,483.0,434.0,42.0,24.0,19.0,10.0,38.0,32940.6,MISSING
00-0027980,2019,Cardinals,0.805326780021254,32.0,0.0,-0.081,33.30%,Brooks Reed,ED,78.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,53.2,80.0,57.4,53.8,38.9,0.0,2.0,20.0,1.0,0.0,1.0,40.0,30.0,74.0,73.0,0.0,3.0,4.0,0.0,3.0,4149.6,MISSING
00-0033156,2019,Chargers,4.374356004250797,24.0,561.3794642805499,0.0,31.30%,Joey Bosa,ED,836.0,16.0,9.0,0.0,1.0,1.0,27.0,0.0,89.6,51.5,90.3,73.1,56.3,17.0,43.0,7.8,5.0,5.0,12.0,490.0,345.0,829.0,709.0,109.0,49.0,50.0,8.0,72.0,74905.59999999999,MISSING
00-0029249,2019,Chargers,10.427736450584485,30.0,114.75245535921876,0.0,31.30%,Melvin Ingram III,ED,668.0,13.0,4.0,3.0,1.0,0.0,27.0,1.0,74.7,38.9,75.6,62.2,59.8,4.0,35.0,11.1,5.0,4.0,8.0,375.0,252.0,604.0,601.0,1.0,32.0,36.0,4.0,47.0,49899.6,MISSING
00-0033588,2019,Chargers,0.3427205100956429,24.0,16.378132838627927,0.0,31.30%,Isaac Rochell,ED,274.0,16.0,7.0,1.0,0.0,0.0,27.0,0.0,51.7,65.5,47.6,63.2,30.1,0.0,8.0,16.7,2.0,1.0,1.0,178.0,95.0,270.0,195.0,44.0,2.0,3.0,0.0,9.0,14165.8,MISSING
00-0035538,2019,Chargers,0.2837890541976621,22.0,32.69602432668721,0.0,31.30%,Emeke Egbule,ED,23.0,7.0,0.0,0.0,0.0,0.0,27.0,0.0,54.7,74.2,48.7,60.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,21.0,21.0,0.0,1.0,2.0,0.0,0.0,1258.1,MISSING
00-0033902,2019,Chiefs,0.626202975557917,25.0,166.95108740594816,0.133,79.00%,Tanoh Kpassagnon,ED,691.0,16.0,3.0,0.0,0.0,1.0,16.0,1.0,53.2,90.5,50.8,55.5,35.8,6.0,21.0,19.4,6.0,0.0,4.0,453.0,218.0,682.0,452.0,70.0,16.0,22.0,3.0,31.0,36761.2,MISSING
00-0032210,2019,Chiefs,3.4537725823591923,26.0,128.36356689983853,0.133,79.00%,Frank Clark,ED,725.0,14.0,3.0,2.0,3.0,2.0,16.0,1.0,63.0,24.9,65.2,64.0,36.3,9.0,30.0,25.0,9.0,7.0,8.0,449.0,254.0,718.0,693.0,19.0,27.0,24.0,6.0,47.0,45675.0,MISSING
00-0033073,2019,Chiefs,0.7180207226354942,25.0,0.0,0.133,79.00%,Emmanuel Ogbah,ED,410.0,10.0,3.0,3.0,0.0,1.0,16.0,0.0,70.1,88.9,62.6,67.4,57.9,4.0,17.0,10.7,3.0,0.0,6.0,251.0,150.0,409.0,349.0,31.0,21.0,22.0,3.0,27.0,28741.0,MISSING
00-0034404,2019,Cardinals,0.0712630180658873,24.0,39.58305260397674,-0.081,33.30%,Kylie Fitts,ED,38.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,71.3,76.8,68.5,63.1,35.5,0.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,35.0,34.0,1.0,1.0,1.0,0.0,1.0,2709.4,MISSING
00-0034612,2019,Chiefs,0.1068937300743889,23.0,0.0,0.133,79.00%,Demone Harris,ED,121.0,4.0,3.0,0.0,0.0,0.0,16.0,0.0,50.9,83.4,48.4,60.7,51.9,1.0,3.0,14.3,1.0,0.0,0.0,78.0,39.0,121.0,120.0,1.0,3.0,3.0,1.0,4.0,6158.9,MISSING
00-0022161,2019,Chiefs,0.1875350690754516,36.0,9.845652103497311,0.133,79.00%,Terrell Suggs,ED,690.0,15.0,9.0,0.0,0.0,4.0,16.0,1.0,64.1,24.7,66.9,76.1,28.9,4.0,26.0,25.0,11.0,6.0,8.0,429.0,229.0,684.0,681.0,2.0,25.0,24.0,7.0,38.0,44228.99999999999,80.29718859820385
00-0034969,2019,Colts,0.5742927736450585,23.0,238.65793041514945,0.009,43.80%,Ben Banogu,ED,272.0,15.0,2.0,1.0,0.0,1.0,14.0,0.0,49.0,66.8,54.9,48.4,40.4,3.0,11.0,22.2,2.0,1.0,3.0,181.0,86.0,271.0,252.0,18.0,6.0,5.0,2.0,17.0,13328.0,MISSING
00-0027975,2019,Colts,4.200982996811902,30.0,58.5212567998298,0.009,43.80%,Jabaal Sheard,ED,569.0,13.0,3.0,0.0,0.0,0.0,14.0,0.0,61.2,90.0,63.5,47.7,30.1,5.0,32.0,25.0,7.0,0.0,5.0,378.0,181.0,567.0,438.0,101.0,20.0,18.0,2.0,42.0,34822.8,MISSING
00-0028008,2019,Colts,7.438894792773645,30.0,34.99800699136741,0.009,43.80%,Justin Houston,ED,674.0,16.0,9.0,0.0,0.0,2.0,14.0,3.0,87.1,73.7,81.9,71.0,69.2,9.0,40.0,5.6,2.0,2.0,11.0,458.0,196.0,669.0,638.0,26.0,32.0,25.0,4.0,60.0,58705.4,MISSING
00-0033964,2019,Colts,0.3427205100956429,24.0,28.588089601999915,0.009,43.80%,Al-Quadin Muhammad,ED,483.0,16.0,3.0,0.0,0.0,1.0,14.0,0.0,66.2,90.7,58.5,62.3,36.3,6.0,15.0,24.1,7.0,0.0,3.0,273.0,209.0,482.0,462.0,20.0,18.0,19.0,5.0,24.0,31974.6,MISSING
00-0034354,2019,Colts,0.6301806588735388,24.0,0.0,0.009,43.80%,Kemoko Turay,ED,81.0,4.0,1.0,0.0,0.0,1.0,14.0,0.0,91.3,29.2,91.0,72.1,74.8,4.0,8.0,0.0,0.0,1.0,2.0,69.0,9.0,81.0,79.0,2.0,3.0,2.0,0.0,14.0,7395.3,MISSING
00-0035647,2019,Commanders,1.1246509032943677,22.0,353.9015755816421,-0.213,18.80%,Montez Sweat,ED,724.0,16.0,7.0,2.0,1.0,2.0,32.0,0.0,60.2,50.3,58.8,67.2,67.2,5.0,19.0,10.9,5.0,4.0,8.0,341.0,317.0,696.0,693.0,2.0,34.0,34.0,4.0,32.0,43584.8,MISSING
