Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year_y,weighted_grade,weighted_average_grade,merge_player_y
1433.0,1433.0,2010.0,Patriots,DL,Eric Moore,00-0023619,5.0,2005.0,2005.0,Giants,29.0,186.0,0.081,1.3,17.0,5.31,248.0,20.11977197434341,2010.0,Patriots,0.22,82.40%,eric moore,eric moore,eric moore,54,Eric Moore,NE,ED,201,2403,5,3,1,0,2,19,1,71.3,81.0,72.5,53.4,48.2,1,9,15.4,2,0,2,103,63,172,77,95,9,8,2,12,2010,14331.3,MISSING,eric moore
140.0,140.0,2010.0,Bengals,DL,Jonathan Fanene,00-0023665,5.0,2005.0,2005.0,Bengals,28.0,233.0,0.052,0.0,0.0,1.87,129.0,9.006565467264338,2010.0,Bengals,-0.06,25.00%,jonathan fanene,jonathan fanene,jonathan fanene,55,Jonathan Fanene,CIN,ED,32,2450,2,0,0,0,0,7,0,61.5,74.2,63.3,58.0,69.9,0,2,0.0,0,0,0,17,15,32,0,26,1,2,0,2,2010,1968.0,MISSING,jonathan fanene
738.0,738.0,2010.0,Commanders,LB,Lorenzo Alexander,00-0023259,5.0,2005.0,2005.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Commanders,-0.12,37.50%,lorenzo alexander,lorenzo alexander,lorenzo alexander,56,Lorenzo Alexander,WAS,ED,637,2476,16,9,0,0,1,32,0,50.6,89.8,59.5,42.9,42.9,5,13,18.2,8,0,2,230,271,467,433,21,12,27,0,20,2010,32232.2,MISSING,lorenzo alexander
25.0,25.0,2010.0,49ers,LB,Ahmad Brooks,00-0024495,4.0,2006.0,2006.0,Bengals,26.0,86.0,0.229,6.2,160.0,49.08,654.0,94.0279646026504,2010.0,49ers,-0.03,37.50%,ahmad brooks,ahmad brooks,ahmad brooks,57,Ahmad Brooks,SF,ED,477,2945,15,3,1,2,0,28,0,65.0,0.0,68.6,70.0,71.6,5,16,4.5,1,8,5,208,174,386,229,156,18,18,4,26,2010,31005.0,MISSING,ahmad brooks
1852.0,1852.0,2010.0,Texans,DL,Mario Williams,00-0023750,4.0,2006.0,2006.0,Texans,25.0,1.0,1.135,34.6,3000.0,1000.0,3000.0,670.3200460356393,2010.0,Texans,-0.04,37.50%,mario williams,mario williams,mario williams,58,Mario Williams,HST,ED,764,2946,13,1,2,0,1,13,0,73.8,53.6,77.0,61.2,50.0,13,36,15.0,3,2,11,466,274,718,57,657,21,16,4,60,2010,56383.2,MISSING,mario williams
1498.0,1498.0,2010.0,Raiders,LB,Kamerion Wimbley,00-0024228,4.0,2006.0,2006.0,Browns,26.0,13.0,0.715,18.3,1150.0,335.74,1649.0,325.4534778890434,2010.0,Raiders,0.02,50.00%,kamerion wimbley,kamerion wimbley,kamerion wimbley,59,Kamerion Wimbley,OAK,ED,986,2958,16,5,0,0,1,23,0,72.3,80.7,73.7,71.7,76.8,4,21,6.3,3,0,11,305,446,363,14,349,26,40,3,36,2010,71287.8,MISSING,kamerion wimbley
597.0,597.0,2010.0,Chiefs,LB,Tamba Hali,00-0024235,4.0,2006.0,2006.0,Chiefs,26.0,20.0,0.606,15.5,850.0,269.18,1422.0,269.25561964048075,2010.0,Chiefs,0.05,58.80%,tamba hali,tamba hali,tamba hali,60,Tamba Hali,KC,ED,1075,2965,17,7,3,0,5,16,4,90.3,87.4,92.1,60.2,73.4,16,68,7.7,3,1,19,583,408,884,546,338,36,29,2,103,2010,97072.5,MISSING,tamba hali
21.0,21.0,2010.0,49ers,LB,Manny Lawson,00-0024237,4.0,2006.0,2006.0,49ers,26.0,22.0,0.584,14.9,780.0,252.71,1372.0,256.76161809704575,2010.0,49ers,-0.03,37.50%,manny lawson,manny lawson,manny lawson,61,Manny Lawson,SF,ED,620,2967,16,3,2,2,2,28,1,74.3,23.1,82.0,67.8,77.5,8,22,6.4,3,5,3,214,273,487,418,67,24,41,4,33,2010,46066.0,MISSING,manny lawson
191.0,191.0,2010.0,Bills,DL,John McCargo,00-0024241,4.0,2006.0,2006.0,Bills,27.0,26.0,0.549,13.9,700.0,222.74,1284.0,237.2273204359716,2010.0,Bills,-0.19,25.00%,john mccargo,john mccargo,john mccargo,62,John McCargo,BUF,ED,19,2971,1,0,0,0,0,4,0,37.8,74.2,55.3,40.5,MISSING,0,0,MISSING,0,0,0,10,9,19,0,3,0,0,0,0,2010,718.1999999999999,MISSING,john mccargo
1041.0,1041.0,2010.0,Giants,DL,Mathias Kiwanuka,00-0024247,4.0,2006.0,2006.0,Giants,27.0,32.0,0.502,12.5,590.0,184.3,1175.0,211.31112268414896,2010.0,Giants,0.09,62.50%,mathias kiwanuka,mathias kiwanuka,mathias kiwanuka,63,Mathias Kiwanuka,NYG,ED,155,2977,3,1,0,0,2,21,0,67.0,77.2,86.2,48.2,58.9,0,2,11.1,1,0,4,49,84,80,0,46,8,7,1,6,2010,10385.0,MISSING,mathias kiwanuka
928.0,928.0,2010.0,Eagles,DL,Darryl Tapp,00-0024278,4.0,2006.0,2006.0,Seahawks,25.0,63.0,0.311,8.2,276.0,81.81,818.0,128.36356689983853,2010.0,Eagles,0.01,58.80%,darryl tapp,darryl tapp,darryl tapp,64,Darryl Tapp,PHI,ED,460,3008,15,1,3,0,1,24,3,73.4,85.1,75.1,51.4,53.7,7,19,7.4,2,0,4,293,124,412,2,195,19,24,4,30,2010,33764.0,MISSING,darryl tapp
134.0,134.0,2010.0,Bengals,DL,Frostee Rucker,00-0024306,4.0,2006.0,2006.0,Bengals,26.0,91.0,0.217,5.9,136.0,43.96,625.0,88.39327117131042,2010.0,Bengals,-0.06,25.00%,frostee rucker,frostee rucker,frostee rucker,65,Frostee Rucker,CIN,ED,283,3036,9,6,1,0,0,7,0,63.9,82.0,68.8,53.1,76.2,6,9,0.0,0,0,1,136,143,283,0,273,8,10,1,16,2010,18083.7,MISSING,frostee rucker
1981.0,1981.0,2010.0,Vikings,DL,Ray Edwards,00-0024342,4.0,2006.0,2006.0,Vikings,25.0,127.0,0.146,3.8,45.0,19.77,449.0,56.695350085592175,2010.0,Vikings,-0.07,37.50%,ray edwards,ray edwards,ray edwards,66,Ray Edwards,MIN,ED,745,3072,14,2,2,1,0,18,0,76.3,48.3,78.2,67.0,78.4,7,52,6.9,2,4,9,419,302,744,1,740,27,25,3,68,2010,56843.5,MISSING,ray edwards
1441.0,1441.0,2010.0,Patriots,LB,Rob Ninkovich,00-0024349,4.0,2006.0,2006.0,Saints,26.0,135.0,0.137,3.4,39.0,16.54,417.0,51.951243652344665,2010.0,Patriots,0.22,82.40%,rob ninkovich,rob ninkovich,rob ninkovich,67,Rob Ninkovich,NE,ED,565,3080,17,5,1,0,0,19,3,69.0,72.5,77.5,59.7,68.4,5,17,12.0,6,1,4,175,282,485,385,97,29,39,4,26,2010,38985.0,MISSING,rob ninkovich
26.0,26.0,2010.0,49ers,LB,Parys Haralson,00-0024354,4.0,2006.0,2006.0,49ers,26.0,140.0,0.132,3.1,36.0,14.8,398.0,48.9818411557672,2010.0,49ers,-0.03,37.50%,parys haralson,parys haralson,parys haralson,68,Parys Haralson,SF,ED,677,3085,15,9,0,1,0,28,2,59.1,50.3,76.5,53.8,62.3,3,31,12.2,5,3,4,276,280,612,414,198,20,27,3,38,2010,40010.7,MISSING,parys haralson
1861.0,1861.0,2010.0,Texans,DL,Mark Anderson,00-0024373,4.0,2006.0,2006.0,Bears,27.0,159.0,0.11,2.3,28.0,9.69,331.0,39.24683042562679,2010.0,Texans,-0.04,37.50%,mark anderson,mark anderson,mark anderson,69,Mark Anderson,HST,ED,456,3104,15,1,1,0,0,13,0,64.5,49.7,65.3,58.7,52.1,4,21,16.7,4,2,4,280,160,424,14,397,18,19,4,29,2010,29412.0,MISSING,mark anderson
1107.0,1107.0,2010.0,Jaguars,DL,Jeremy Mincey,00-0024405,4.0,2006.0,2006.0,Patriots,26.0,191.0,0.077,1.2,15.0,4.75,234.0,25.508826997880867,2010.0,Jaguars,-0.1,50.00%,jeremy mincey,jeremy mincey,jeremy mincey,70,Jeremy Mincey,JAX,ED,586,3136,15,2,2,1,0,15,0,67.1,70.9,65.8,64.9,60.4,4,17,12.9,4,1,5,314,256,582,2,568,25,25,5,26,2010,39320.6,MISSING,jeremy mincey
1047.0,1047.0,2010.0,Giants,DL,Dave Tollefson,00-0024467,4.0,2006.0,2006.0,Packers,28.0,253.0,0.048,0.0,0.0,1.2,86.0,9.673712424714974,2010.0,Giants,0.09,62.50%,dave tollefson,dave tollefson,dave tollefson,71,Dave Tollefson,NYG,ED,143,3198,11,1,2,0,1,21,0,70.8,36.6,64.0,59.9,42.2,2,4,20.0,1,1,1,92,45,133,0,110,3,3,0,7,2010,10124.4,MISSING,dave tollefson
1671.0,1671.0,2010.0,Saints,DL,Jeff Charleston,00-0023847,4.0,2006.0,2006.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Saints,0.11,64.70%,jeff charleston,jeff charleston,jeff charleston,72,Jeff Charleston,NO,ED,267,3269,17,6,2,0,2,20,1,70.9,81.7,68.5,67.5,63.3,0,9,12.5,3,0,3,146,121,266,1,263,14,15,2,12,2010,18930.300000000003,MISSING,jeff charleston
279.0,279.0,2010.0,Broncos,LB,Jason Hunter,00-0023890,4.0,2006.0,2006.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Broncos,-0.13,25.00%,jason hunter,jason hunter,jason hunter,73,Jason Hunter,DEN,ED,754,3360,16,10,0,0,1,10,2,72.5,60.8,62.3,69.6,79.8,2,21,3.4,2,2,3,268,403,526,421,99,36,47,8,26,2010,54665.0,MISSING,jason hunter
212.0,212.0,2010.0,Bills,LB,Pierre Woods,00-0024017,4.0,2006.0,2006.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Bills,-0.19,25.00%,pierre woods,pierre woods,pierre woods,74,Pierre Woods,BUF,ED,33,3562,5,0,0,0,0,4,0,34.4,74.7,52.8,29.5,68.6,0,1,MISSING,0,0,0,18,12,32,10,11,1,0,0,1,2010,1135.2,MISSING,pierre woods
983.0,983.0,2010.0,Falcons,DL,Jamaal Anderson,00-0025395,3.0,2007.0,2007.0,Falcons,24.0,8.0,0.883,21.4,1400.0,405.8,1905.0,430.25793934551047,2010.0,Falcons,0.1,76.50%,jamaal anderson,jamaal anderson,jamaal anderson,75,Jamaal Anderson,ATL,ED,431,3624,17,5,1,0,1,2,0,67.7,68.2,60.4,73.9,68.2,2,10,7.4,2,1,2,217,197,429,0,384,18,20,3,14,2010,29178.7,MISSING,jamaal anderson
1499.0,1499.0,2010.0,Raiders,LB,Jarvis Moss,00-0025404,3.0,2007.0,2007.0,Broncos,26.0,17.0,0.646,16.6,950.0,295.92,1508.0,320.6535532322126,2010.0,Raiders,0.02,50.00%,jarvis moss,jarvis moss,jarvis moss,76,Jarvis Moss,OAK,ED,105,3633,12,2,0,1,0,23,0,52.6,0.0,66.4,53.1,75.3,2,7,0.0,0,2,3,76,24,87,9,77,3,2,0,12,2010,5523.0,MISSING,jarvis moss
793.0,793.0,2010.0,Cowboys,LB,Anthony Spencer,00-0025413,3.0,2007.0,2007.0,Cowboys,26.0,26.0,0.549,13.9,700.0,222.74,1284.0,262.1767355188486,2010.0,Cowboys,0.0,37.50%,anthony spencer,anthony spencer,anthony spencer,77,Anthony Spencer,DAL,ED,938,3642,16,6,2,2,2,9,1,72.5,51.1,68.3,71.3,66.3,4,29,9.5,6,3,5,416,359,805,519,285,44,51,2,38,2010,68005.0,MISSING,anthony spencer
1803.0,1803.0,2010.0,Steelers,LB,LaMarr Woodley,00-0025433,3.0,2007.0,2007.0,Steelers,25.0,46.0,0.402,10.2,440.0,127.71,984.0,185.40596535447847,2010.0,Steelers,0.18,73.70%,lamarr woodley,lamarr woodley,lamarr woodley,78,Lamarr Woodley,PIT,ED,1108,3662,19,9,2,1,3,25,3,85.8,59.8,89.4,69.0,65.5,9,60,10.2,5,6,12,503,358,958,948,10,35,35,5,81,2010,95066.4,MISSING,lamarr woodley
1234.0,1234.0,2010.0,Lions,DL,Turk McBride,00-0025441,3.0,2007.0,2007.0,Chiefs,25.0,54.0,0.357,9.2,360.0,103.56,899.0,163.52229717116867,2010.0,Lions,-0.01,37.50%,turk mcbride,turk mcbride,turk mcbride,79,Turk McBride,DET,ED,448,3670,15,7,0,2,3,11,1,60.9,0.0,70.6,56.1,78.0,6,17,8.3,2,6,5,263,181,442,0,440,15,15,3,28,2010,27283.2,MISSING,turk mcbride
398.0,398.0,2010.0,Buccaneers,DL,Tim Crowder,00-0025443,3.0,2007.0,2007.0,Broncos,25.0,56.0,0.347,9.0,340.0,98.27,880.0,158.65054031430455,2010.0,Buccaneers,0.05,62.50%,tim crowder,tim crowder,tim crowder,80,Tim Crowder,TB,ED,630,3672,16,5,2,0,1,30,1,51.2,86.0,56.0,55.1,55.0,2,15,6.5,2,0,3,350,251,628,7,551,17,24,3,20,2010,32256.0,MISSING,tim crowder
862.0,862.0,2010.0,Dolphins,LB,Ikaika Alama-Francis,00-0025445,3.0,2007.0,2007.0,Lions,25.0,58.0,0.337,8.7,320.0,93.26,862.0,153.44143853450592,2010.0,Dolphins,-0.07,43.80%,ikaika alamafrancis,ikaika alamafrancis,ikaika alamafrancis,81,Ikaika Alama-Francis,MIA,ED,82,3674,9,1,0,0,0,17,0,36.8,78.8,53.7,43.8,52.1,1,0,10.0,1,0,0,28,48,77,60,17,3,8,0,1,2010,3017.6,MISSING,ikaika alamafrancis
863.0,863.0,2010.0,Dolphins,LB,Quentin Moses,00-0025452,3.0,2007.0,2007.0,Raiders,26.0,65.0,0.301,8.0,265.0,77.95,802.0,137.79645280895562,2010.0,Dolphins,-0.07,43.80%,quentin moses,quentin moses,quentin moses,82,Quentin Moses,MIA,ED,182,3681,14,4,0,0,0,17,1,62.8,81.5,69.8,67.0,79.9,2,6,0.0,0,0,1,70,76,169,120,49,9,11,2,9,2010,11429.6,MISSING,quentin moses
1362.0,1362.0,2010.0,Panthers,DL,Charles Johnson,00-0025470,3.0,2007.0,2007.0,Panthers,24.0,83.0,0.237,6.5,175.0,52.44,673.0,108.42297089490071,2010.0,Panthers,-0.21,12.50%,charles johnson,charles johnson,charles johnson,83,Charles Johnson,CAR,ED,884,3699,16,3,1,1,1,5,0,83.2,26.0,86.8,71.2,43.7,11,58,14.0,8,7,12,469,379,866,10,804,48,46,5,81,2010,73548.8,MISSING,charles johnson
1980.0,1980.0,2010.0,Vikings,DL,Brian Robison,00-0025489,3.0,2007.0,2007.0,Vikings,27.0,102.0,0.192,5.1,92.0,34.49,564.0,84.41157000932313,2010.0,Vikings,-0.07,37.50%,brian robison,brian robison,brian robison,84,Brian Robison,MIN,ED,323,3718,16,3,0,0,0,18,2,66.1,63.2,63.1,61.7,75.0,3,14,7.1,1,1,2,212,100,323,0,247,9,10,2,19,2010,21350.3,MISSING,brian robison
526.0,526.0,2010.0,Chargers,DL,Antwan Barnes,00-0025521,3.0,2007.0,2007.0,Ravens,25.0,134.0,0.138,3.4,39.0,16.91,421.0,57.79791637190573,2010.0,Chargers,0.24,56.30%,antwan barnes,antwan barnes,antwan barnes,85,Antwan Barnes,SD,ED,254,3750,13,2,1,0,0,27,0,71.4,28.0,72.6,67.3,55.7,5,23,8.3,1,3,4,201,47,248,13,234,10,9,1,32,2010,18135.6,MISSING,antwan barnes
1729.0,1729.0,2010.0,Seahawks,DL,Jay Richardson,00-0025525,3.0,2007.0,2007.0,Raiders,26.0,138.0,0.134,3.2,37.0,15.47,405.0,55.31697898768137,2010.0,Seahawks,-0.13,44.40%,jay richardson,jay richardson,jay richardson,86,Jay Richardson,SEA,ED,119,3754,9,0,0,0,0,29,0,50.8,79.9,54.2,51.1,72.3,0,2,0.0,0,0,0,62,57,119,0,79,2,6,0,2,2010,6045.2,MISSING,jay richardson
1923.0,1923.0,2010.0,Titans,DL,Jacob Ford,00-0025591,3.0,2007.0,2007.0,Titans,27.0,204.0,0.065,0.7,10.0,3.56,199.0,22.332202769728976,2010.0,Titans,-0.03,37.50%,jacob ford,jacob ford,jacob ford,87,Jacob Ford,TEN,ED,568,3820,14,9,0,0,1,31,0,58.3,14.6,67.5,52.0,63.4,5,21,10.5,4,5,3,317,229,516,26,476,19,25,4,29,2010,33114.4,MISSING,jacob ford
1552.0,1552.0,2010.0,Rams,DL,C.J. Ah You,00-0025626,3.0,2007.0,2007.0,Bills,28.0,239.0,0.05,0.0,0.0,1.63,116.0,12.497533761217582,2010.0,Rams,-0.04,43.80%,cj ah you,cj ah you,cj ah you,88,C.J. Ah You,SL,ED,344,3855,16,2,1,0,1,26,0,64.3,83.9,68.4,53.5,75.2,6,5,0.0,0,0,4,239,80,319,0,116,10,7,2,15,2010,22119.2,MISSING,cj ah you
661.0,661.0,2010.0,Colts,DL,Keyunta Dawson,00-0025629,3.0,2007.0,2007.0,Colts,24.0,242.0,0.05,0.0,0.0,1.53,110.0,12.186390108531258,2010.0,Colts,0.06,58.80%,keyunta dawson,keyunta dawson,keyunta dawson,89,Keyunta Dawson,IND,ED,597,3858,17,5,1,0,0,14,1,54.7,85.1,55.7,53.6,64.6,6,11,7.1,2,0,0,361,208,552,0,267,7,21,1,17,2010,32655.9,MISSING,keyunta dawson
544.0,544.0,2010.0,Chargers,LB,Antwan Applewhite,00-0024734,3.0,2007.0,2007.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Chargers,0.24,56.30%,antwan applewhite,antwan applewhite,antwan applewhite,90,Antwan Applewhite,SD,ED,606,3877,15,6,1,0,1,27,0,61.4,70.4,57.9,58.2,73.3,3,11,6.5,3,2,3,164,284,415,400,14,27,37,6,17,2010,37208.4,MISSING,antwan applewhite
1446.0,1446.0,2010.0,Patriots,LB,Marques Murrell,00-0025720,3.0,2007.0,2007.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Patriots,0.22,82.40%,marques murrell,marques murrell,marques murrell,91,Marques Murrell,NE,ED,6,4024,1,0,0,0,0,19,0,62.1,70.9,58.0,60.6,69.9,0,0,0.0,0,0,0,2,2,6,4,2,0,1,0,0,2010,372.6,MISSING,marques murrell
343.0,343.0,2010.0,Browns,LB,Jason Trusnik,00-0025697,3.0,2007.0,2007.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Browns,-0.12,31.30%,jason trusnik,jason trusnik,jason trusnik,92,Jason Trusnik,CLV,ED,219,4083,16,0,1,0,0,8,0,56.8,82.5,53.4,56.8,79.8,1,1,0.0,0,0,1,51,122,194,187,7,8,11,0,3,2010,12439.2,MISSING,jason trusnik
740.0,740.0,2010.0,Commanders,LB,Chris Wilson,00-0024517,3.0,2007.0,2007.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Commanders,-0.12,37.50%,chris wilson,chris wilson,chris wilson,93,Chris Wilson,WAS,ED,122,4244,15,3,0,0,1,32,0,72.3,81.0,64.6,75.3,81.3,3,4,0.0,0,0,0,70,35,65,63,0,4,8,1,7,2010,8820.6,MISSING,chris wilson
545.0,545.0,2010.0,Chargers,LB,Jyles Tucker,00-0024755,3.0,2007.0,2007.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Chargers,0.24,56.30%,jyles tucker,jyles tucker,jyles tucker,94,Jyles Tucker,SD,ED,38,4259,2,0,0,0,0,27,0,69.7,74.4,66.9,62.5,68.1,0,3,MISSING,0,0,1,30,7,38,1,37,1,0,0,4,2010,2648.6,MISSING,jyles tucker
,,,,,,,,,,,,,,,,,,,,Ravens,,,,,,95,Edgar Jones,BLT,ED,4,4280,4,0,0,0,0,3,0,29.8,69.7,55.7,60.0,MISSING,0,0,MISSING,0,0,0,3,1,4,0,4,0,0,0,0,2010,119.2,MISSING,edgar jones
1546.0,1546.0,2010.0,Rams,DL,Chris Long,00-0026142,2.0,2008.0,2008.0,Rams,25.0,2.0,1.099,30.2,2600.0,717.17,2635.0,704.6462404834151,2010.0,Rams,-0.04,43.80%,chris long,chris long,chris long,96,Chris Long,SL,ED,962,4316,16,2,1,2,3,26,1,64.0,63.2,78.0,44.9,29.4,13,56,16.7,4,3,8,577,332,959,1,956,21,18,1,77,2010,61568.0,MISSING,chris long
1103.0,1103.0,2010.0,Jaguars,DL,Derrick Harvey,00-0026148,2.0,2008.0,2008.0,Jaguars,23.0,8.0,0.883,21.4,1400.0,405.8,1905.0,475.5085618358141,2010.0,Jaguars,-0.1,50.00%,derrick harvey,derrick harvey,derrick harvey,97,Derrick Harvey,JAX,ED,350,4322,15,0,0,0,0,15,0,52.2,84.2,61.4,40.9,74.0,2,9,0.0,0,0,3,166,172,349,0,313,7,8,1,14,2010,18270.0,MISSING,derrick harvey
1233.0,1233.0,2010.0,Lions,DL,Lawrence Jackson,00-0026168,2.0,2008.0,2008.0,Seahawks,25.0,28.0,0.533,13.4,660.0,209.11,1245.0,278.5316718599112,2010.0,Lions,-0.01,37.50%,lawrence jackson,lawrence jackson,lawrence jackson,98,Lawrence Jackson,DET,ED,327,4342,11,5,1,0,1,11,0,79.7,61.6,75.1,71.9,78.7,2,11,0.0,0,1,8,196,127,325,0,322,19,22,0,21,2010,26061.9,MISSING,lawrence jackson
1724.0,1724.0,2010.0,Seahawks,DL,Kentwan Balmer,00-0026169,2.0,2008.0,2008.0,49ers,23.0,29.0,0.525,13.2,640.0,202.61,1227.0,273.2925365421801,2010.0,Seahawks,-0.13,44.40%,kentwan balmer,kentwan balmer,kentwan balmer,99,Kentwan Balmer,SEA,ED,564,4343,18,8,0,0,0,29,0,49.2,85.5,55.3,43.3,47.5,1,11,10.5,4,0,0,266,298,564,0,453,15,26,2,12,2010,27748.800000000003,MISSING,kentwan balmer
201.0,201.0,2010.0,Bills,LB,Chris Ellis,00-0026212,2.0,2008.0,2008.0,Bills,25.0,72.0,0.271,7.4,230.0,66.81,748.0,138.439076962173,2010.0,Bills,-0.19,25.00%,chris ellis,chris ellis,chris ellis,100,Chris Ellis,BUF,ED,49,4386,2,2,0,0,0,4,0,64.4,77.4,75.4,52.9,75.2,1,0,0.0,0,0,1,14,32,49,41,8,2,2,0,2,2010,3155.6000000000004,MISSING,chris ellis
1440.0,1440.0,2010.0,Patriots,LB,Shawn Crable,00-0026218,2.0,2008.0,2008.0,Patriots,25.0,78.0,0.251,6.9,200.0,58.54,706.0,127.90332010447727,2010.0,Patriots,0.22,82.40%,shawn crable,shawn crable,shawn crable,101,Shawn Crable,NE,ED,126,4392,6,1,0,0,0,19,0,55.3,80.3,55.6,52.2,75.0,0,8,0.0,0,0,1,102,18,109,23,85,0,2,0,9,2010,6967.799999999999,MISSING,shawn crable
1236.0,1236.0,2010.0,Lions,DL,Cliff Avril,00-0026232,2.0,2008.0,2008.0,Lions,24.0,92.0,0.214,5.8,132.0,43.01,619.0,106.35634188706068,2010.0,Lions,-0.01,37.50%,cliff avril,cliff avril,cliff avril,102,Cliff Avril,DET,ED,625,4406,13,9,2,0,2,11,1,80.1,18.5,87.4,55.5,80.5,2,44,4.3,1,5,9,368,241,615,1,608,14,13,0,55,2010,50062.5,MISSING,cliff avril
1920.0,1920.0,2010.0,Titans,DL,William Hayes,00-0026243,2.0,2008.0,2008.0,Titans,25.0,103.0,0.19,5.1,88.0,33.73,559.0,92.3849873246454,2010.0,Titans,-0.03,37.50%,william hayes,william hayes,william hayes,103,William Hayes,TEN,ED,545,4417,14,3,0,0,1,31,0,69.7,58.4,68.9,66.0,64.6,5,23,6.9,2,2,2,325,214,538,6,509,19,24,2,30,2010,37986.5,MISSING,william hayes
989.0,989.0,2010.0,Falcons,DL,Kroy Biermann,00-0026294,2.0,2008.0,2008.0,Falcons,24.0,154.0,0.116,2.5,30.0,10.84,348.0,50.97368191649351,2010.0,Falcons,0.1,76.50%,kroy biermann,kroy biermann,kroy biermann,104,Kroy Biermann,ATL,ED,654,4468,17,4,2,0,0,2,0,65.3,50.3,68.9,57.2,69.1,11,34,4.0,1,3,4,438,181,653,9,644,19,20,3,49,2010,42706.2,MISSING,kroy biermann
1308.0,1308.0,2010.0,Packers,LB,Erik Walden,00-0026307,2.0,2008.0,2008.0,Cowboys,25.0,167.0,0.101,2.0,25.0,8.11,305.0,43.376396619258934,2010.0,Packers,0.18,70.00%,erik walden,erik walden,erik walden,105,Erik Walden,GB,ED,325,4481,12,1,0,0,1,12,0,54.5,85.0,58.6,36.0,72.7,1,6,4.2,1,0,2,147,102,272,266,6,12,22,0,9,2010,17712.5,MISSING,erik walden
1503.0,1503.0,2010.0,Raiders,LB,Trevor Scott,00-0026309,2.0,2008.0,2008.0,Raiders,26.0,169.0,0.099,1.9,24.0,7.76,299.0,42.17521687209138,2010.0,Raiders,0.02,50.00%,trevor scott,trevor scott,trevor scott,106,Trevor Scott,OAK,ED,476,4483,10,3,1,1,0,23,0,61.6,48.0,63.9,58.9,81.1,3,19,5.9,1,2,1,240,195,365,8,357,11,13,0,23,2010,29321.6,MISSING,trevor scott
601.0,601.0,2010.0,Chiefs,LB,Andy Studebaker,00-0026343,2.0,2008.0,2008.0,Eagles,24.0,203.0,0.066,0.8,10.0,3.64,202.0,25.475271387128245,2010.0,Chiefs,0.05,58.80%,andy studebaker,andy studebaker,andy studebaker,107,Andy Studebaker,KC,ED,315,4517,16,0,1,0,0,16,0,68.1,77.9,60.4,60.6,57.6,4,7,15.4,2,0,3,143,88,107,87,18,9,11,0,14,2010,21451.5,MISSING,andy studebaker
728.0,728.0,2010.0,Commanders,DL,Rob Jackson,00-0026382,2.0,2008.0,2008.0,Commanders,24.0,242.0,0.05,0.0,0.0,1.53,110.0,13.468043944273482,2010.0,Commanders,-0.12,37.50%,rob jackson,rob jackson,rob jackson,108,Rob Jackson,WAS,ED,43,4556,2,0,0,0,1,32,0,83.2,75.4,72.7,76.5,75.2,1,3,0.0,0,0,1,29,11,26,26,0,1,2,0,5,2010,3577.6,MISSING,rob jackson
344.0,344.0,2010.0,Browns,LB,Titus Brown,00-0026001,2.0,2008.0,2008.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Browns,-0.12,31.30%,titus brown,titus brown,titus brown,109,Titus Brown,CLV,ED,23,4695,7,0,0,0,0,8,0,75.7,74.8,64.0,63.6,67.4,0,4,0.0,0,0,0,19,4,16,7,9,1,1,0,4,2010,1741.1,MISSING,titus brown
1867.0,1867.0,2010.0,Texans,DL,Jesse Nading,00-0026417,2.0,2008.0,2008.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Texans,-0.04,37.50%,jesse nading,jesse nading,jesse nading,110,Jesse Nading,HST,ED,106,4796,5,1,0,0,0,13,0,47.7,79.0,57.6,35.5,74.7,0,5,0.0,0,0,1,75,26,92,5,84,2,5,0,6,2010,5056.200000000001,MISSING,jesse nading
